Wavelength (Angstroms), Normalized intensity, Element
5873.396, 9860, 
5873.398, 9860, 
5873.4, 9859, 
5873.402, 9859, 
5873.404, 9859, 
5873.406, 9859, 
5873.408, 9859, 
5873.41, 9859, 
5873.412, 9859, 
5873.414, 9858, 
5873.416, 9859, 
5873.418, 9859, 
5873.42, 9860, 
5873.422, 9861, 
5873.424, 9861, 
5873.426, 9862, 
5873.428, 9863, 
5873.43, 9864, 
5873.432, 9865, 
5873.434, 9866, 
5873.436, 9868, 
5873.438, 9869, 
5873.44, 9870, 
5873.442, 9872, 
5873.444, 9874, 
5873.446, 9875, 
5873.448, 9876, 
5873.45, 9877, 
5873.452, 9877, 
5873.454, 9879, 
5873.456, 9879, 
5873.458, 9879, 
5873.46, 9880, 
5873.462, 9881, 
5873.464, 9881, 
5873.466, 9881, 
5873.468, 9882, 
5873.47, 9881, 
5873.472, 9881, 
5873.474, 9881, 
5873.476, 9881, 
5873.478, 9880, 
5873.48, 9880, 
5873.482, 9880, 
5873.484, 9879, 
5873.486, 9878, 
5873.488, 9878, 
5873.49, 9877, 
5873.492, 9875, 
5873.494, 9874, 
5873.496, 9873, 
5873.498, 9871, 
5873.5, 9870, 
5873.502, 9869, 
5873.504, 9868, 
5873.506, 9867, 
5873.508, 9866, 
5873.51, 9865, 
5873.512, 9864, 
5873.514, 9863, 
5873.516, 9862, 
5873.518, 9861, 
