wavelength,intensity,element
6559.648,0.7981,Hydrogen
6559.65,0.7997,Hydrogen
6559.652,0.8012,Hydrogen
6559.654,0.8027,Hydrogen
6559.656,0.8041,Hydrogen
6559.658,0.8055,Hydrogen
6559.66,0.8068,Hydrogen
6559.662,0.808,Hydrogen
6559.664,0.8092,Hydrogen
6559.666,0.8103,Hydrogen
6559.668,0.8111,Hydrogen
6559.67,0.8121,Hydrogen
6559.672,0.813,Hydrogen
6559.674,0.8138,Hydrogen
6559.676,0.8147,Hydrogen
6559.678,0.8154,Hydrogen
6559.68,0.8161,Hydrogen
6559.682,0.8166,Hydrogen
6559.684,0.8169,Hydrogen
6559.686,0.8172,Hydrogen
6559.688,0.8175,Hydrogen
6559.69,0.8177,Hydrogen
6559.692,0.818,Hydrogen
6559.694,0.8182,Hydrogen
6559.696,0.8183,Hydrogen
6559.698,0.8184,Hydrogen
6559.7,0.8183,Hydrogen
6559.702,0.8183,Hydrogen
6559.704,0.8182,Hydrogen
6559.706,0.8182,Hydrogen
6559.708,0.8181,Hydrogen
6559.71,0.8181,Hydrogen
6559.712,0.8179,Hydrogen
6559.714,0.8178,Hydrogen
6559.716,0.8177,Hydrogen
6559.718,0.8176,Hydrogen
6559.72,0.8175,Hydrogen
6559.722,0.8173,Hydrogen
6559.724,0.817,Hydrogen
6559.726,0.8168,Hydrogen
6559.728,0.8165,Hydrogen
6559.73,0.8162,Hydrogen
6559.732,0.8159,Hydrogen
6559.734,0.8156,Hydrogen
6559.736,0.8154,Hydrogen
6559.738,0.815,Hydrogen
6559.74,0.8147,Hydrogen
6559.742,0.8143,Hydrogen
6559.744,0.8139,Hydrogen
6559.746,0.8137,Hydrogen
6559.748,0.8133,Hydrogen
6559.75,0.8129,Hydrogen
6559.752,0.8125,Hydrogen
6559.754,0.8122,Hydrogen
6559.756,0.8119,Hydrogen
6559.758,0.8116,Hydrogen
6559.76,0.8113,Hydrogen
6559.762,0.811,Hydrogen
6559.764,0.8108,Hydrogen
6559.766,0.8106,Hydrogen
6559.768,0.8104,Hydrogen
6559.77,0.8101,Hydrogen
6559.772,0.81,Hydrogen
6559.774,0.8099,Hydrogen
6559.776,0.8098,Hydrogen
6559.778,0.8097,Hydrogen
6559.78,0.8096,Hydrogen
6559.782,0.8096,Hydrogen
6559.784,0.8097,Hydrogen
6559.786,0.8097,Hydrogen
6559.788,0.8098,Hydrogen
6559.79,0.8099,Hydrogen
6559.792,0.81,Hydrogen
6559.794,0.8102,Hydrogen
6559.796,0.8103,Hydrogen
6559.798,0.8104,Hydrogen
6559.8,0.8106,Hydrogen
6559.802,0.8107,Hydrogen
6559.804,0.811,Hydrogen
6559.806,0.8112,Hydrogen
6559.808,0.8114,Hydrogen
6559.81,0.8115,Hydrogen
6559.812,0.8117,Hydrogen
6559.814,0.812,Hydrogen
6559.816,0.8122,Hydrogen
6559.818,0.8124,Hydrogen
6559.82,0.8125,Hydrogen
6559.822,0.8128,Hydrogen
6559.824,0.813,Hydrogen
6559.826,0.8132,Hydrogen
6559.828,0.8134,Hydrogen
6559.83,0.8135,Hydrogen
6559.832,0.8138,Hydrogen
6559.834,0.814,Hydrogen
6559.836,0.8142,Hydrogen
6559.838,0.8144,Hydrogen
6559.84,0.8145,Hydrogen
6559.842,0.8147,Hydrogen
6559.844,0.8149,Hydrogen
6559.846,0.815,Hydrogen
6559.848,0.8152,Hydrogen
6559.85,0.8153,Hydrogen
6559.852,0.8153,Hydrogen
6559.854,0.8154,Hydrogen
6559.856,0.8155,Hydrogen
6559.858,0.8156,Hydrogen
6559.86,0.8156,Hydrogen
6559.862,0.8157,Hydrogen
6559.864,0.8157,Hydrogen
6559.866,0.8156,Hydrogen
6559.868,0.8156,Hydrogen
6559.87,0.8156,Hydrogen
6559.872,0.8156,Hydrogen
6559.874,0.8155,Hydrogen
6559.876,0.8155,Hydrogen
6559.878,0.8155,Hydrogen
6559.88,0.8155,Hydrogen
6559.882,0.8154,Hydrogen
6559.884,0.8154,Hydrogen
6559.886,0.8153,Hydrogen
6559.888,0.8153,Hydrogen
6559.89,0.8152,Hydrogen
6559.892,0.8151,Hydrogen
6559.894,0.8151,Hydrogen
6559.896,0.8151,Hydrogen
6559.898,0.815,Hydrogen
6559.9,0.815,Hydrogen
6559.902,0.8149,Hydrogen
6559.904,0.8149,Hydrogen
6559.906,0.8148,Hydrogen
6559.908,0.8148,Hydrogen
6559.91,0.8147,Hydrogen
6559.912,0.8146,Hydrogen
6559.914,0.8146,Hydrogen
6559.916,0.8145,Hydrogen
6559.918,0.8144,Hydrogen
6559.92,0.8143,Hydrogen
6559.922,0.8142,Hydrogen
6559.924,0.8141,Hydrogen
6559.926,0.814,Hydrogen
6559.928,0.8139,Hydrogen
6559.93,0.8137,Hydrogen
6559.932,0.8136,Hydrogen
6559.934,0.8135,Hydrogen
6559.936,0.8134,Hydrogen
6559.938,0.8133,Hydrogen
6559.94,0.8132,Hydrogen
6559.942,0.8131,Hydrogen
6559.944,0.813,Hydrogen
6559.946,0.8129,Hydrogen
6559.948,0.8128,Hydrogen
6559.95,0.8126,Hydrogen
6559.952,0.8125,Hydrogen
6559.954,0.8124,Hydrogen
6559.956,0.8123,Hydrogen
6559.958,0.8122,Hydrogen
6559.96,0.8122,Hydrogen
6559.962,0.8121,Hydrogen
6559.964,0.812,Hydrogen
6559.966,0.8119,Hydrogen
6559.968,0.8118,Hydrogen
6559.97,0.8118,Hydrogen
6559.972,0.8117,Hydrogen
6559.974,0.8116,Hydrogen
6559.976,0.8115,Hydrogen
6559.978,0.8115,Hydrogen
6559.98,0.8114,Hydrogen
6559.982,0.8113,Hydrogen
6559.984,0.8112,Hydrogen
6559.986,0.8112,Hydrogen
6559.988,0.8111,Hydrogen
6559.99,0.811,Hydrogen
6559.992,0.8109,Hydrogen
6559.994,0.8108,Hydrogen
6559.996,0.8107,Hydrogen
6559.998,0.8106,Hydrogen
6560.0,0.8105,Hydrogen
6560.002,0.8103,Hydrogen
6560.004,0.8102,Hydrogen
6560.006,0.8101,Hydrogen
6560.008,0.81,Hydrogen
6560.01,0.8099,Hydrogen
6560.012,0.8097,Hydrogen
6560.014,0.8096,Hydrogen
6560.016,0.8095,Hydrogen
6560.018,0.8093,Hydrogen
6560.02,0.8092,Hydrogen
6560.022,0.8091,Hydrogen
6560.024,0.809,Hydrogen
6560.026,0.8089,Hydrogen
6560.028,0.8087,Hydrogen
6560.03,0.8085,Hydrogen
6560.032,0.8083,Hydrogen
6560.034,0.8082,Hydrogen
6560.036,0.808,Hydrogen
6560.038,0.8078,Hydrogen
6560.04,0.8076,Hydrogen
6560.042,0.8074,Hydrogen
6560.044,0.8073,Hydrogen
6560.046,0.8071,Hydrogen
6560.048,0.8069,Hydrogen
6560.05,0.8067,Hydrogen
6560.052,0.8065,Hydrogen
6560.054,0.8064,Hydrogen
6560.056,0.8062,Hydrogen
6560.058,0.8061,Hydrogen
6560.06,0.8059,Hydrogen
6560.062,0.8058,Hydrogen
6560.064,0.8057,Hydrogen
6560.066,0.8056,Hydrogen
6560.068,0.8055,Hydrogen
6560.07,0.8054,Hydrogen
6560.072,0.8053,Hydrogen
6560.074,0.8052,Hydrogen
6560.076,0.8051,Hydrogen
6560.078,0.8051,Hydrogen
6560.08,0.805,Hydrogen
6560.082,0.8049,Hydrogen
6560.084,0.8049,Hydrogen
6560.086,0.8048,Hydrogen
6560.088,0.8047,Hydrogen
6560.09,0.8047,Hydrogen
6560.092,0.8045,Hydrogen
6560.094,0.8044,Hydrogen
6560.096,0.8043,Hydrogen
6560.098,0.8041,Hydrogen
6560.1,0.804,Hydrogen
6560.102,0.8038,Hydrogen
6560.104,0.8036,Hydrogen
6560.106,0.8034,Hydrogen
6560.108,0.8033,Hydrogen
6560.11,0.8031,Hydrogen
6560.112,0.8029,Hydrogen
6560.114,0.8027,Hydrogen
6560.116,0.8025,Hydrogen
6560.118,0.8023,Hydrogen
6560.12,0.8021,Hydrogen
6560.122,0.8019,Hydrogen
6560.124,0.8018,Hydrogen
6560.126,0.8016,Hydrogen
6560.128,0.8014,Hydrogen
6560.13,0.8011,Hydrogen
6560.132,0.801,Hydrogen
6560.134,0.8008,Hydrogen
6560.136,0.8006,Hydrogen
6560.138,0.8003,Hydrogen
6560.14,0.8001,Hydrogen
6560.142,0.7998,Hydrogen
6560.144,0.7996,Hydrogen
6560.146,0.7992,Hydrogen
6560.148,0.7991,Hydrogen
6560.15,0.7988,Hydrogen
6560.152,0.7985,Hydrogen
6560.154,0.7981,Hydrogen
6560.156,0.7978,Hydrogen
6560.158,0.7976,Hydrogen
6560.16,0.7973,Hydrogen
6560.162,0.797,Hydrogen
6560.164,0.7967,Hydrogen
6560.166,0.7963,Hydrogen
6560.168,0.7959,Hydrogen
6560.17,0.7957,Hydrogen
6560.172,0.7954,Hydrogen
6560.174,0.795,Hydrogen
6560.176,0.7946,Hydrogen
6560.178,0.7943,Hydrogen
6560.18,0.794,Hydrogen
6560.182,0.7936,Hydrogen
6560.184,0.7932,Hydrogen
6560.186,0.7928,Hydrogen
6560.188,0.7924,Hydrogen
6560.19,0.792,Hydrogen
6560.192,0.7915,Hydrogen
6560.194,0.7912,Hydrogen
6560.196,0.7907,Hydrogen
6560.198,0.7903,Hydrogen
6560.2,0.7898,Hydrogen
6560.202,0.7895,Hydrogen
6560.204,0.789,Hydrogen
6560.206,0.7886,Hydrogen
6560.208,0.7882,Hydrogen
6560.21,0.7879,Hydrogen
6560.212,0.7875,Hydrogen
6560.214,0.7871,Hydrogen
6560.216,0.7868,Hydrogen
6560.218,0.7866,Hydrogen
6560.22,0.7864,Hydrogen
6560.222,0.7861,Hydrogen
6560.224,0.7859,Hydrogen
6560.226,0.7857,Hydrogen
6560.228,0.7856,Hydrogen
6560.23,0.7854,Hydrogen
6560.232,0.7853,Hydrogen
6560.234,0.7852,Hydrogen
6560.236,0.7851,Hydrogen
6560.238,0.7851,Hydrogen
6560.24,0.785,Hydrogen
6560.242,0.785,Hydrogen
6560.244,0.785,Hydrogen
6560.246,0.7849,Hydrogen
6560.248,0.7849,Hydrogen
6560.25,0.7849,Hydrogen
6560.252,0.7849,Hydrogen
6560.254,0.7849,Hydrogen
6560.256,0.7848,Hydrogen
6560.258,0.7848,Hydrogen
6560.26,0.7848,Hydrogen
6560.262,0.7849,Hydrogen
6560.264,0.7849,Hydrogen
6560.266,0.7849,Hydrogen
6560.268,0.7849,Hydrogen
6560.27,0.785,Hydrogen
6560.272,0.7851,Hydrogen
6560.274,0.7851,Hydrogen
6560.276,0.7851,Hydrogen
6560.278,0.7851,Hydrogen
6560.28,0.7852,Hydrogen
6560.282,0.7853,Hydrogen
6560.284,0.7854,Hydrogen
6560.286,0.7855,Hydrogen
6560.288,0.7856,Hydrogen
6560.29,0.7857,Hydrogen
6560.292,0.7858,Hydrogen
6560.294,0.786,Hydrogen
6560.296,0.786,Hydrogen
6560.298,0.7861,Hydrogen
6560.3,0.7863,Hydrogen
6560.302,0.7865,Hydrogen
6560.304,0.7866,Hydrogen
6560.306,0.7868,Hydrogen
6560.308,0.787,Hydrogen
6560.31,0.7871,Hydrogen
6560.312,0.7871,Hydrogen
6560.314,0.7872,Hydrogen
6560.316,0.7873,Hydrogen
6560.318,0.7874,Hydrogen
6560.32,0.7875,Hydrogen
6560.322,0.7875,Hydrogen
6560.324,0.7875,Hydrogen
6560.326,0.7876,Hydrogen
6560.328,0.7876,Hydrogen
6560.33,0.7875,Hydrogen
6560.332,0.7875,Hydrogen
6560.334,0.7874,Hydrogen
6560.336,0.7874,Hydrogen
6560.338,0.7873,Hydrogen
6560.34,0.7872,Hydrogen
6560.342,0.7871,Hydrogen
6560.344,0.7869,Hydrogen
6560.346,0.7868,Hydrogen
6560.348,0.7867,Hydrogen
6560.35,0.7865,Hydrogen
6560.352,0.7864,Hydrogen
6560.354,0.7862,Hydrogen
6560.356,0.7861,Hydrogen
6560.358,0.7859,Hydrogen
6560.36,0.7858,Hydrogen
6560.362,0.7857,Hydrogen
6560.364,0.7856,Hydrogen
6560.366,0.7855,Hydrogen
6560.368,0.7853,Hydrogen
6560.37,0.7851,Hydrogen
6560.372,0.785,Hydrogen
6560.374,0.7848,Hydrogen
6560.376,0.7847,Hydrogen
6560.378,0.7845,Hydrogen
6560.38,0.7844,Hydrogen
6560.382,0.7842,Hydrogen
6560.384,0.784,Hydrogen
6560.386,0.7839,Hydrogen
6560.388,0.7838,Hydrogen
6560.39,0.7836,Hydrogen
6560.392,0.7834,Hydrogen
6560.394,0.7832,Hydrogen
6560.396,0.783,Hydrogen
6560.398,0.7827,Hydrogen
6560.4,0.7825,Hydrogen
6560.402,0.7823,Hydrogen
6560.404,0.7821,Hydrogen
6560.406,0.7818,Hydrogen
6560.408,0.7815,Hydrogen
6560.41,0.7812,Hydrogen
6560.412,0.7809,Hydrogen
6560.414,0.7805,Hydrogen
6560.416,0.7802,Hydrogen
6560.418,0.7798,Hydrogen
6560.42,0.7794,Hydrogen
6560.422,0.779,Hydrogen
6560.424,0.7787,Hydrogen
6560.426,0.7782,Hydrogen
6560.428,0.7777,Hydrogen
6560.43,0.7773,Hydrogen
6560.432,0.7768,Hydrogen
6560.434,0.7762,Hydrogen
6560.436,0.7757,Hydrogen
6560.438,0.7751,Hydrogen
6560.44,0.7745,Hydrogen
6560.442,0.7739,Hydrogen
6560.444,0.7732,Hydrogen
6560.446,0.7725,Hydrogen
6560.448,0.7717,Hydrogen
6560.45,0.7709,Hydrogen
6560.452,0.7702,Hydrogen
6560.454,0.7694,Hydrogen
6560.456,0.7686,Hydrogen
6560.458,0.7676,Hydrogen
6560.46,0.7665,Hydrogen
6560.462,0.7652,Hydrogen
6560.464,0.7639,Hydrogen
6560.466,0.7626,Hydrogen
6560.468,0.7611,Hydrogen
6560.47,0.7596,Hydrogen
6560.472,0.758,Hydrogen
6560.474,0.7564,Hydrogen
6560.476,0.7547,Hydrogen
6560.478,0.7531,Hydrogen
6560.48,0.7512,Hydrogen
6560.482,0.7492,Hydrogen
6560.484,0.747,Hydrogen
6560.486,0.7448,Hydrogen
6560.488,0.7423,Hydrogen
6560.49,0.7398,Hydrogen
6560.492,0.7373,Hydrogen
6560.494,0.7349,Hydrogen
6560.496,0.7325,Hydrogen
6560.498,0.7302,Hydrogen
6560.5,0.7282,Hydrogen
6560.502,0.7261,Hydrogen
6560.504,0.724,Hydrogen
6560.506,0.7221,Hydrogen
6560.508,0.7201,Hydrogen
6560.51,0.7181,Hydrogen
6560.512,0.7162,Hydrogen
6560.514,0.7142,Hydrogen
6560.516,0.7119,Hydrogen
6560.518,0.7099,Hydrogen
6560.52,0.7077,Hydrogen
6560.522,0.7057,Hydrogen
6560.524,0.7037,Hydrogen
6560.526,0.7017,Hydrogen
6560.528,0.6998,Hydrogen
6560.53,0.6978,Hydrogen
6560.532,0.6959,Hydrogen
6560.534,0.6938,Hydrogen
6560.536,0.6918,Hydrogen
6560.538,0.6897,Hydrogen
6560.54,0.6874,Hydrogen
6560.542,0.6851,Hydrogen
6560.544,0.6826,Hydrogen
6560.546,0.6803,Hydrogen
6560.548,0.678,Hydrogen
6560.55,0.6759,Hydrogen
6560.552,0.6741,Hydrogen
6560.554,0.6724,Hydrogen
6560.556,0.6709,Hydrogen
6560.558,0.6694,Hydrogen
6560.56,0.668,Hydrogen
6560.562,0.6667,Hydrogen
6560.564,0.6657,Hydrogen
6560.566,0.6652,Hydrogen
6560.568,0.6646,Hydrogen
6560.57,0.6643,Hydrogen
6560.572,0.6642,Hydrogen
6560.574,0.6643,Hydrogen
6560.576,0.6647,Hydrogen
6560.578,0.6654,Hydrogen
6560.58,0.6661,Hydrogen
6560.582,0.6671,Hydrogen
6560.584,0.6682,Hydrogen
6560.586,0.6695,Hydrogen
6560.588,0.6708,Hydrogen
6560.59,0.6721,Hydrogen
6560.592,0.6736,Hydrogen
6560.594,0.6754,Hydrogen
6560.596,0.6773,Hydrogen
6560.598,0.6793,Hydrogen
6560.6,0.6815,Hydrogen
6560.602,0.684,Hydrogen
6560.604,0.6867,Hydrogen
6560.606,0.6893,Hydrogen
6560.608,0.6921,Hydrogen
6560.61,0.695,Hydrogen
6560.612,0.6977,Hydrogen
6560.614,0.7004,Hydrogen
6560.616,0.7029,Hydrogen
6560.618,0.7055,Hydrogen
6560.62,0.708,Hydrogen
6560.622,0.7105,Hydrogen
6560.624,0.7128,Hydrogen
6560.626,0.7151,Hydrogen
6560.628,0.7174,Hydrogen
6560.63,0.7196,Hydrogen
6560.632,0.7218,Hydrogen
6560.634,0.724,Hydrogen
6560.636,0.7261,Hydrogen
6560.638,0.7281,Hydrogen
6560.64,0.7302,Hydrogen
6560.642,0.732,Hydrogen
6560.644,0.7337,Hydrogen
6560.646,0.7352,Hydrogen
6560.648,0.7368,Hydrogen
6560.65,0.7383,Hydrogen
6560.652,0.7397,Hydrogen
6560.654,0.741,Hydrogen
6560.656,0.7422,Hydrogen
6560.658,0.7434,Hydrogen
6560.66,0.7443,Hydrogen
6560.662,0.7452,Hydrogen
6560.664,0.7459,Hydrogen
6560.666,0.7466,Hydrogen
6560.668,0.7475,Hydrogen
6560.67,0.7482,Hydrogen
6560.672,0.7488,Hydrogen
6560.674,0.7495,Hydrogen
6560.676,0.7501,Hydrogen
6560.678,0.7507,Hydrogen
6560.68,0.7513,Hydrogen
6560.682,0.7517,Hydrogen
6560.684,0.7522,Hydrogen
6560.686,0.7526,Hydrogen
6560.688,0.753,Hydrogen
6560.69,0.7534,Hydrogen
6560.692,0.7538,Hydrogen
6560.694,0.754,Hydrogen
6560.696,0.7543,Hydrogen
6560.698,0.7546,Hydrogen
6560.7,0.7549,Hydrogen
6560.702,0.7551,Hydrogen
6560.704,0.7553,Hydrogen
6560.706,0.7556,Hydrogen
6560.708,0.7558,Hydrogen
6560.71,0.7561,Hydrogen
6560.712,0.7562,Hydrogen
6560.714,0.7564,Hydrogen
6560.716,0.7567,Hydrogen
6560.718,0.7569,Hydrogen
6560.72,0.7571,Hydrogen
6560.722,0.7572,Hydrogen
6560.724,0.7574,Hydrogen
6560.726,0.7577,Hydrogen
6560.728,0.758,Hydrogen
6560.73,0.7582,Hydrogen
6560.732,0.7583,Hydrogen
6560.734,0.7585,Hydrogen
6560.736,0.7588,Hydrogen
6560.738,0.759,Hydrogen
6560.74,0.7592,Hydrogen
6560.742,0.7594,Hydrogen
6560.744,0.7595,Hydrogen
6560.746,0.7596,Hydrogen
6560.748,0.7598,Hydrogen
6560.75,0.76,Hydrogen
6560.752,0.7601,Hydrogen
6560.754,0.7602,Hydrogen
6560.756,0.7603,Hydrogen
6560.758,0.7603,Hydrogen
6560.76,0.7604,Hydrogen
6560.762,0.7604,Hydrogen
6560.764,0.7605,Hydrogen
6560.766,0.7605,Hydrogen
6560.768,0.7606,Hydrogen
6560.77,0.7607,Hydrogen
6560.772,0.7607,Hydrogen
6560.774,0.7607,Hydrogen
6560.776,0.7607,Hydrogen
6560.778,0.7607,Hydrogen
6560.78,0.7608,Hydrogen
6560.782,0.7608,Hydrogen
6560.784,0.7608,Hydrogen
6560.786,0.7609,Hydrogen
6560.788,0.7609,Hydrogen
6560.79,0.7608,Hydrogen
6560.792,0.7608,Hydrogen
6560.794,0.7608,Hydrogen
6560.796,0.7608,Hydrogen
6560.798,0.7607,Hydrogen
6560.8,0.7607,Hydrogen
6560.802,0.7606,Hydrogen
6560.804,0.7606,Hydrogen
6560.806,0.7605,Hydrogen
6560.808,0.7605,Hydrogen
6560.81,0.7604,Hydrogen
6560.812,0.7603,Hydrogen
6560.814,0.7602,Hydrogen
6560.816,0.7601,Hydrogen
6560.818,0.76,Hydrogen
6560.82,0.7598,Hydrogen
6560.822,0.7597,Hydrogen
6560.824,0.7596,Hydrogen
6560.826,0.7595,Hydrogen
6560.828,0.7593,Hydrogen
6560.83,0.7591,Hydrogen
6560.832,0.759,Hydrogen
6560.834,0.7588,Hydrogen
6560.836,0.7587,Hydrogen
6560.838,0.7585,Hydrogen
6560.84,0.7583,Hydrogen
6560.842,0.7581,Hydrogen
6560.844,0.758,Hydrogen
6560.846,0.7578,Hydrogen
6560.848,0.7576,Hydrogen
6560.85,0.7575,Hydrogen
6560.852,0.7573,Hydrogen
6560.854,0.7572,Hydrogen
6560.856,0.757,Hydrogen
6560.858,0.7569,Hydrogen
6560.86,0.7568,Hydrogen
6560.862,0.7567,Hydrogen
6560.864,0.7566,Hydrogen
6560.866,0.7566,Hydrogen
6560.868,0.7565,Hydrogen
6560.87,0.7564,Hydrogen
6560.872,0.7564,Hydrogen
6560.874,0.7563,Hydrogen
6560.876,0.7562,Hydrogen
6560.878,0.7561,Hydrogen
6560.88,0.7561,Hydrogen
6560.882,0.756,Hydrogen
6560.884,0.7559,Hydrogen
6560.886,0.7558,Hydrogen
6560.888,0.7557,Hydrogen
6560.89,0.7556,Hydrogen
6560.892,0.7555,Hydrogen
6560.894,0.7553,Hydrogen
6560.896,0.7552,Hydrogen
6560.898,0.7551,Hydrogen
6560.9,0.7549,Hydrogen
6560.902,0.7548,Hydrogen
6560.904,0.7547,Hydrogen
6560.906,0.7545,Hydrogen
6560.908,0.7544,Hydrogen
6560.91,0.7543,Hydrogen
6560.912,0.7542,Hydrogen
6560.914,0.754,Hydrogen
6560.916,0.7539,Hydrogen
6560.918,0.7537,Hydrogen
6560.92,0.7535,Hydrogen
6560.922,0.7533,Hydrogen
6560.924,0.7531,Hydrogen
6560.926,0.753,Hydrogen
6560.928,0.7528,Hydrogen
6560.93,0.7527,Hydrogen
6560.932,0.7525,Hydrogen
6560.934,0.7524,Hydrogen
6560.936,0.7522,Hydrogen
6560.938,0.7521,Hydrogen
6560.94,0.7519,Hydrogen
6560.942,0.7517,Hydrogen
6560.944,0.7516,Hydrogen
6560.946,0.7514,Hydrogen
6560.948,0.7513,Hydrogen
6560.95,0.7511,Hydrogen
6560.952,0.751,Hydrogen
6560.954,0.7508,Hydrogen
6560.956,0.7506,Hydrogen
6560.958,0.7506,Hydrogen
6560.96,0.7504,Hydrogen
6560.962,0.7503,Hydrogen
6560.964,0.7501,Hydrogen
6560.966,0.7499,Hydrogen
6560.968,0.7498,Hydrogen
6560.97,0.7496,Hydrogen
6560.972,0.7495,Hydrogen
6560.974,0.7494,Hydrogen
6560.976,0.7492,Hydrogen
6560.978,0.7491,Hydrogen
6560.98,0.7489,Hydrogen
6560.982,0.7488,Hydrogen
6560.984,0.7487,Hydrogen
6560.986,0.7485,Hydrogen
6560.988,0.7483,Hydrogen
6560.99,0.7482,Hydrogen
6560.992,0.748,Hydrogen
6560.994,0.7478,Hydrogen
6560.996,0.7477,Hydrogen
6560.998,0.7475,Hydrogen
6561.0,0.7473,Hydrogen
6561.002,0.7471,Hydrogen
6561.004,0.747,Hydrogen
6561.006,0.7468,Hydrogen
6561.008,0.7466,Hydrogen
6561.01,0.7464,Hydrogen
6561.012,0.7462,Hydrogen
6561.014,0.746,Hydrogen
6561.016,0.7458,Hydrogen
6561.018,0.7456,Hydrogen
6561.02,0.7454,Hydrogen
6561.022,0.7452,Hydrogen
6561.024,0.745,Hydrogen
6561.026,0.7448,Hydrogen
6561.028,0.7446,Hydrogen
6561.03,0.7443,Hydrogen
6561.032,0.7441,Hydrogen
6561.034,0.7439,Hydrogen
6561.036,0.7437,Hydrogen
6561.038,0.7434,Hydrogen
6561.04,0.7431,Hydrogen
6561.042,0.7429,Hydrogen
6561.044,0.7426,Hydrogen
6561.046,0.7424,Hydrogen
6561.048,0.7422,Hydrogen
6561.05,0.7419,Hydrogen
6561.052,0.7415,Hydrogen
6561.054,0.7412,Hydrogen
6561.056,0.7409,Hydrogen
6561.058,0.7407,Hydrogen
6561.06,0.7403,Hydrogen
6561.062,0.7399,Hydrogen
6561.064,0.7395,Hydrogen
6561.066,0.7392,Hydrogen
6561.068,0.7388,Hydrogen
6561.07,0.7383,Hydrogen
6561.072,0.738,Hydrogen
6561.074,0.7375,Hydrogen
6561.076,0.737,Hydrogen
6561.078,0.7366,Hydrogen
6561.08,0.736,Hydrogen
6561.082,0.7355,Hydrogen
6561.084,0.7351,Hydrogen
6561.086,0.7345,Hydrogen
6561.088,0.7339,Hydrogen
6561.09,0.7335,Hydrogen
6561.092,0.7329,Hydrogen
6561.094,0.7324,Hydrogen
6561.096,0.732,Hydrogen
6561.098,0.7315,Hydrogen
6561.1,0.731,Hydrogen
6561.102,0.7307,Hydrogen
6561.104,0.7304,Hydrogen
6561.106,0.7301,Hydrogen
6561.108,0.7298,Hydrogen
6561.11,0.7296,Hydrogen
6561.112,0.7295,Hydrogen
6561.114,0.7294,Hydrogen
6561.116,0.7293,Hydrogen
6561.118,0.7293,Hydrogen
6561.12,0.7293,Hydrogen
6561.122,0.7293,Hydrogen
6561.124,0.7294,Hydrogen
6561.126,0.7295,Hydrogen
6561.128,0.7296,Hydrogen
6561.13,0.7297,Hydrogen
6561.132,0.7299,Hydrogen
6561.134,0.7301,Hydrogen
6561.136,0.7303,Hydrogen
6561.138,0.7305,Hydrogen
6561.14,0.7306,Hydrogen
6561.142,0.7308,Hydrogen
6561.144,0.731,Hydrogen
6561.146,0.7311,Hydrogen
6561.148,0.7313,Hydrogen
6561.15,0.7314,Hydrogen
6561.152,0.7316,Hydrogen
6561.154,0.7317,Hydrogen
6561.156,0.7317,Hydrogen
6561.158,0.7317,Hydrogen
6561.16,0.7318,Hydrogen
6561.162,0.7318,Hydrogen
6561.164,0.7318,Hydrogen
6561.166,0.7317,Hydrogen
6561.168,0.7317,Hydrogen
6561.17,0.7318,Hydrogen
6561.172,0.7317,Hydrogen
6561.174,0.7316,Hydrogen
6561.176,0.7316,Hydrogen
6561.178,0.7315,Hydrogen
6561.18,0.7314,Hydrogen
6561.182,0.7313,Hydrogen
6561.184,0.7313,Hydrogen
6561.186,0.7311,Hydrogen
6561.188,0.731,Hydrogen
6561.19,0.7309,Hydrogen
6561.192,0.7307,Hydrogen
6561.194,0.7306,Hydrogen
6561.196,0.7304,Hydrogen
6561.198,0.7303,Hydrogen
6561.2,0.7302,Hydrogen
6561.202,0.73,Hydrogen
6561.204,0.7299,Hydrogen
6561.206,0.7298,Hydrogen
6561.208,0.7296,Hydrogen
6561.21,0.7296,Hydrogen
6561.212,0.7295,Hydrogen
6561.214,0.7293,Hydrogen
6561.216,0.7292,Hydrogen
6561.218,0.729,Hydrogen
6561.22,0.7288,Hydrogen
6561.222,0.7286,Hydrogen
6561.224,0.7285,Hydrogen
6561.226,0.7283,Hydrogen
6561.228,0.7281,Hydrogen
6561.23,0.728,Hydrogen
6561.232,0.7277,Hydrogen
6561.234,0.7275,Hydrogen
6561.236,0.7272,Hydrogen
6561.238,0.7269,Hydrogen
6561.24,0.7267,Hydrogen
6561.242,0.7265,Hydrogen
6561.244,0.7263,Hydrogen
6561.246,0.7261,Hydrogen
6561.248,0.7258,Hydrogen
6561.25,0.7255,Hydrogen
6561.252,0.7253,Hydrogen
6561.254,0.7251,Hydrogen
6561.256,0.7249,Hydrogen
6561.258,0.7246,Hydrogen
6561.26,0.7244,Hydrogen
6561.262,0.7242,Hydrogen
6561.264,0.7239,Hydrogen
6561.266,0.7237,Hydrogen
6561.268,0.7235,Hydrogen
6561.27,0.7233,Hydrogen
6561.272,0.7231,Hydrogen
6561.274,0.7229,Hydrogen
6561.276,0.7227,Hydrogen
6561.278,0.7225,Hydrogen
6561.28,0.7223,Hydrogen
6561.282,0.7221,Hydrogen
6561.284,0.722,Hydrogen
6561.286,0.7217,Hydrogen
6561.288,0.7215,Hydrogen
6561.29,0.7213,Hydrogen
6561.292,0.7211,Hydrogen
6561.294,0.7209,Hydrogen
6561.296,0.7207,Hydrogen
6561.298,0.7205,Hydrogen
6561.3,0.7204,Hydrogen
