Wavelength (Angstroms), Normalized intensity, Element
3966.528, 1453, 
3966.53, 1500, 
3966.532, 1544, 
3966.534, 1589, 
3966.536, 1633, 
3966.538, 1673, 
3966.54, 1707, 
3966.542, 1742, 
3966.544, 1771, 
3966.546, 1798, 
3966.548, 1822, 
3966.55, 1846, 
3966.552, 1869, 
3966.554, 1889, 
3966.556, 1907, 
3966.558, 1923, 
3966.56, 1937, 
3966.562, 1950, 
3966.564, 1960, 
3966.566, 1969, 
3966.568, 1974, 
3966.57, 1975, 
3966.572, 1974, 
3966.574, 1966, 
3966.576, 1953, 
3966.578, 1936, 
3966.58, 1913, 
3966.582, 1884, 
3966.584, 1852, 
3966.586, 1811, 
3966.588, 1768, 
3966.59, 1721, 
3966.592, 1668, 
3966.594, 1610, 
3966.596, 1549, 
3966.598, 1487, 
3966.6, 1427, 
3966.602, 1367, 
3966.604, 1306, 
3966.606, 1246, 
3966.608, 1189, 
3966.61, 1134, 
3966.612, 1082, 
3966.614, 1038, 
3966.616, 999, 
3966.618, 964, 
3966.62, 932, 
3966.622, 904, 
3966.624, 881, 
3966.626, 864, 
3966.628, 847, 
3966.63, 835, 
3966.632, 827, 
3966.634, 825, 
3966.636, 827, 
3966.638, 833, 
3966.64, 843, 
3966.642, 857, 
3966.644, 878, 
3966.646, 902, 
3966.648, 931, 
3966.65, 969, 
3966.652, 1013, 
3966.654, 1060, 
3966.656, 1112, 
3966.658, 1169, 
3966.66, 1232, 
3966.662, 1298, 
3966.664, 1365, 
3966.666, 1431, 
3966.668, 1499, 
3966.67, 1564, 
3966.672, 1627, 
3966.674, 1684, 
3966.676, 1733, 
3966.678, 1780, 
3966.68, 1822, 
3966.682, 1859, 
3966.684, 1891, 
3966.686, 1920, 
3966.688, 1945, 
3966.69, 1967, 
3966.692, 1984, 
3966.694, 1999, 
3966.696, 2010, 
3966.698, 2022, 
3966.7, 2030, 
3966.702, 2038, 
3966.704, 2045, 
3966.706, 2051, 
3966.708, 2056, 
3966.71, 2061, 
3966.712, 2065, 
3966.714, 2068, 
3966.716, 2071, 
3966.718, 2072, 
3966.72, 2074, 
3966.722, 2074, 
3966.724, 2075, 
3966.726, 2075, 
3966.728, 2075, 
3966.73, 2075, 
3966.732, 2074, 
3966.734, 2073, 
3966.736, 2073, 
3966.738, 2072, 
3966.74, 2070, 
3966.742, 2069, 
3966.744, 2068, 
3966.746, 2066, 
3966.748, 2064, 
3966.75, 2062, 
3966.752, 2059, 
3966.754, 2056, 
3966.756, 2053, 
3966.758, 2050, 
3966.76, 2046, 
3966.762, 2042, 
3966.764, 2037, 
3966.766, 2032, 
3966.768, 2026, 
3966.77, 2020, 
3966.772, 2012, 
3966.774, 2004, 
3966.776, 1995, 
3966.778, 1984, 
3966.78, 1971, 
3966.782, 1957, 
3966.784, 1942, 
3966.786, 1926, 
3966.788, 1908, 
3966.79, 1887, 
3966.792, 1866, 
3966.794, 1843, 
3966.796, 1818, 
3966.798, 1790, 
3966.8, 1763, 
3966.802, 1735, 
3966.804, 1708, 
3966.806, 1684, 
3966.808, 1662, 
3966.81, 1642, 
3966.812, 1626, 
3966.814, 1615, 
3966.816, 1607, 
3966.818, 1604, 
3966.82, 1606, 
3966.822, 1613, 
3966.824, 1624, 
3966.826, 1637, 
3966.828, 1653, 
3966.83, 1674, 
3966.832, 1698, 
3966.834, 1723, 
3966.836, 1748, 
3966.838, 1773, 
3966.84, 1797, 
3966.842, 1820, 
3966.844, 1842, 
3966.846, 1861, 
3966.848, 1878, 
3966.85, 1895, 
3966.852, 1907, 
3966.854, 1920, 
3966.856, 1930, 
3966.858, 1940, 
3966.86, 1947, 
3966.862, 1954, 
3966.864, 1961, 
3966.866, 1966, 
3966.868, 1968, 
3966.87, 1970, 
3966.872, 1973, 
3966.874, 1975, 
3966.876, 1975, 
3966.878, 1975, 
3966.88, 1975, 
3966.882, 1974, 
3966.884, 1974, 
3966.886, 1973, 
3966.888, 1972, 
3966.89, 1971, 
3966.892, 1970, 
3966.894, 1969, 
3966.896, 1968, 
3966.898, 1967, 
3966.9, 1966, 
3966.902, 1965, 
3966.904, 1964, 
3966.906, 1963, 
3966.908, 1961, 
3966.91, 1960, 
3966.912, 1958, 
3966.914, 1956, 
3966.916, 1955, 
3966.918, 1954, 
3966.92, 1951, 
3966.922, 1949, 
3966.924, 1948, 
3966.926, 1946, 
3966.928, 1944, 
3966.93, 1943, 
3966.932, 1941, 
3966.934, 1938, 
3966.936, 1936, 
3966.938, 1934, 
3966.94, 1933, 
3966.942, 1931, 
3966.944, 1929, 
3966.946, 1927, 
3966.948, 1925, 
3966.95, 1922, 
3966.952, 1921, 
3966.954, 1919, 
3966.956, 1918, 
3966.958, 1916, 
3966.96, 1914, 
3966.962, 1913, 
3966.964, 1911, 
3966.966, 1910, 
3966.968, 1909, 
3966.97, 1907, 
3966.972, 1906, 
3966.974, 1905, 
3966.976, 1904, 
3966.978, 1903, 
3966.98, 1902, 
3966.982, 1900, 
3966.984, 1899, 
3966.986, 1897, 
3966.988, 1896, 
3966.99, 1894, 
3966.992, 1893, 
3966.994, 1891, 
3966.996, 1890, 
3966.998, 1887, 
3967.0, 1887, 
3967.002, 1885, 
3967.004, 1884, 
3967.006, 1883, 
3967.008, 1881, 
3967.01, 1880, 
3967.012, 1878, 
3967.014, 1877, 
3967.016, 1876, 
3967.018, 1874, 
3967.02, 1872, 
3967.022, 1870, 
3967.024, 1869, 
3967.026, 1867, 
3967.028, 1866, 
3967.03, 1864, 
3967.032, 1862, 
3967.034, 1860, 
3967.036, 1859, 
3967.038, 1857, 
3967.04, 1855, 
3967.042, 1853, 
3967.044, 1851, 
3967.046, 1848, 
3967.048, 1846, 
3967.05, 1844, 
3967.052, 1842, 
3967.054, 1840, 
3967.056, 1838, 
3967.058, 1835, 
3967.06, 1833, 
3967.062, 1831, 
3967.064, 1829, 
3967.066, 1828, 
3967.068, 1826, 
3967.07, 1824, 
3967.072, 1823, 
3967.074, 1821, 
3967.076, 1820, 
3967.078, 1818, 
3967.08, 1816, 
3967.082, 1815, 
3967.084, 1813, 
3967.086, 1812, 
3967.088, 1810, 
3967.09, 1808, 
3967.092, 1807, 
3967.094, 1805, 
3967.096, 1803, 
3967.098, 1802, 
3967.1, 1800, 
3967.102, 1799, 
3967.104, 1797, 
3967.106, 1795, 
3967.108, 1793, 
3967.11, 1792, 
3967.112, 1790, 
3967.114, 1789, 
3967.116, 1787, 
3967.118, 1786, 
3967.12, 1784, 
3967.122, 1782, 
3967.124, 1781, 
3967.126, 1779, 
3967.128, 1778, 
3967.13, 1776, 
3967.132, 1774, 
3967.134, 1772, 
3967.136, 1771, 
3967.138, 1769, 
3967.14, 1768, 
3967.142, 1766, 
3967.144, 1765, 
3967.146, 1764, 
3967.148, 1762, 
3967.15, 1761, 
3967.152, 1761, 
3967.154, 1760, 
3967.156, 1758, 
3967.158, 1757, 
3967.16, 1756, 
3967.162, 1755, 
3967.164, 1754, 
3967.166, 1753, 
3967.168, 1752, 
3967.17, 1751, 
3967.172, 1750, 
3967.174, 1748, 
3967.176, 1747, 
3967.178, 1745, 
3967.18, 1743, 
3967.182, 1741, 
3967.184, 1739, 
3967.186, 1737, 
3967.188, 1735, 
3967.19, 1733, 
3967.192, 1731, 
3967.194, 1729, 
3967.196, 1726, 
3967.198, 1724, 
3967.2, 1722, 
3967.202, 1721, 
3967.204, 1719, 
3967.206, 1717, 
3967.208, 1714, 
3967.21, 1713, 
3967.212, 1711, 
3967.214, 1709, 
3967.216, 1707, 
3967.218, 1705, 
3967.22, 1703, 
3967.222, 1701, 
3967.224, 1699, 
3967.226, 1698, 
3967.228, 1696, 
3967.23, 1694, 
3967.232, 1693, 
3967.234, 1690, 
3967.236, 1688, 
3967.238, 1687, 
3967.24, 1685, 
3967.242, 1683, 
3967.244, 1681, 
3967.246, 1678, 
3967.248, 1676, 
3967.25, 1675, 
3967.252, 1673, 
3967.254, 1671, 
3967.256, 1669, 
3967.258, 1668, 
3967.26, 1666, 
3967.262, 1665, 
3967.264, 1663, 
3967.266, 1662, 
3967.268, 1660, 
3967.27, 1659, 
3967.272, 1657, 
3967.274, 1656, 
3967.276, 1654, 
3967.278, 1652, 
3967.28, 1651, 
3967.282, 1649, 
3967.284, 1646, 
3967.286, 1644, 
3967.288, 1642, 
3967.29, 1640, 
3967.292, 1639, 
3967.294, 1637, 
3967.296, 1635, 
3967.298, 1633, 
3967.3, 1631, 
3967.302, 1630, 
3967.304, 1628, 
3967.306, 1627, 
3967.308, 1626, 
3967.31, 1624, 
3967.312, 1622, 
3967.314, 1621, 
3967.316, 1619, 
3967.318, 1617, 
3967.32, 1616, 
3967.322, 1613, 
3967.324, 1611, 
3967.326, 1609, 
3967.328, 1608, 
3967.33, 1606, 
3967.332, 1604, 
3967.334, 1602, 
3967.336, 1600, 
3967.338, 1598, 
3967.34, 1597, 
3967.342, 1595, 
3967.344, 1594, 
3967.346, 1592, 
3967.348, 1590, 
3967.35, 1588, 
3967.352, 1586, 
3967.354, 1585, 
3967.356, 1583, 
3967.358, 1581, 
3967.36, 1579, 
3967.362, 1576, 
3967.364, 1573, 
3967.366, 1569, 
3967.368, 1564, 
3967.37, 1558, 
3967.372, 1551, 
3967.374, 1543, 
3967.376, 1534, 
3967.378, 1523, 
3967.38, 1510, 
3967.382, 1496, 
3967.384, 1480, 
3967.386, 1462, 
3967.388, 1443, 
3967.39, 1423, 
3967.392, 1398, 
3967.394, 1369, 
3967.396, 1336, 
3967.398, 1301, 
3967.4, 1265, 
3967.402, 1228, 
3967.404, 1190, 
3967.406, 1153, 
3967.408, 1116, 
3967.41, 1080, 
3967.412, 1044, 
3967.414, 1012, 
3967.416, 986, 
3967.418, 963, 
3967.42, 944, 
3967.422, 927, 
3967.424, 914, 
3967.426, 903, 
3967.428, 898, 
3967.43, 899, 
3967.432, 905, 
3967.434, 913, 
3967.436, 924, 
3967.438, 939, 
3967.44, 961, 
3967.442, 988, 
3967.444, 1018, 
3967.446, 1050, 
3967.448, 1085, 
3967.45, 1122, 
3967.452, 1159, 
3967.454, 1195, 
3967.456, 1229, 
3967.458, 1262, 
3967.46, 1293, 
3967.462, 1320, 
3967.464, 1343, 
3967.466, 1361, 
3967.468, 1378, 
3967.47, 1392, 
3967.472, 1405, 
3967.474, 1416, 
3967.476, 1426, 
3967.478, 1434, 
3967.48, 1440, 
3967.482, 1446, 
3967.484, 1451, 
3967.486, 1454, 
3967.488, 1457, 
3967.49, 1458, 
3967.492, 1459, 
3967.494, 1459, 
3967.496, 1458, 
3967.498, 1458, 
3967.5, 1457, 
3967.502, 1455, 
3967.504, 1454, 
3967.506, 1452, 
3967.508, 1451, 
3967.51, 1450, 
3967.512, 1448, 
3967.514, 1447, 
3967.516, 1446, 
3967.518, 1444, 
3967.52, 1442, 
3967.522, 1441, 
3967.524, 1440, 
3967.526, 1439, 
3967.528, 1438, 
3967.53, 1437, 
3967.532, 1436, 
3967.534, 1435, 
3967.536, 1435, 
3967.538, 1434, 
3967.54, 1433, 
3967.542, 1432, 
3967.544, 1431, 
3967.546, 1430, 
3967.548, 1429, 
3967.55, 1428, 
3967.552, 1426, 
3967.554, 1425, 
3967.556, 1424, 
3967.558, 1423, 
3967.56, 1421, 
3967.562, 1420, 
3967.564, 1418, 
3967.566, 1417, 
3967.568, 1416, 
3967.57, 1414, 
3967.572, 1412, 
3967.574, 1411, 
3967.576, 1410, 
3967.578, 1409, 
3967.58, 1408, 
3967.582, 1407, 
3967.584, 1405, 
3967.586, 1404, 
3967.588, 1403, 
3967.59, 1401, 
3967.592, 1400, 
3967.594, 1399, 
3967.596, 1397, 
3967.598, 1396, 
3967.6, 1394, 
3967.602, 1391, 
3967.604, 1389, 
3967.606, 1387, 
3967.608, 1386, 
3967.61, 1384, 
3967.612, 1382, 
3967.614, 1379, 
3967.616, 1378, 
3967.618, 1376, 
3967.62, 1374, 
3967.622, 1372, 
3967.624, 1370, 
3967.626, 1369, 
3967.628, 1366, 
3967.63, 1364, 
3967.632, 1363, 
3967.634, 1361, 
3967.636, 1360, 
3967.638, 1358, 
3967.64, 1357, 
3967.642, 1355, 
3967.644, 1354, 
3967.646, 1353, 
3967.648, 1351, 
3967.65, 1350, 
3967.652, 1349, 
3967.654, 1347, 
3967.656, 1346, 
3967.658, 1344, 
3967.66, 1343, 
3967.662, 1341, 
3967.664, 1340, 
3967.666, 1338, 
3967.668, 1336, 
3967.67, 1335, 
3967.672, 1334, 
3967.674, 1332, 
3967.676, 1331, 
3967.678, 1329, 
3967.68, 1327, 
3967.682, 1326, 
3967.684, 1324, 
3967.686, 1322, 
3967.688, 1320, 
3967.69, 1318, 
3967.692, 1316, 
3967.694, 1314, 
3967.696, 1312, 
3967.698, 1310, 
3967.7, 1308, 
3967.702, 1306, 
3967.704, 1303, 
3967.706, 1302, 
3967.708, 1300, 
3967.71, 1299, 
3967.712, 1297, 
3967.714, 1296, 
3967.716, 1294, 
3967.718, 1293, 
3967.72, 1292, 
3967.722, 1291, 
3967.724, 1289, 
3967.726, 1288, 
3967.728, 1287, 
3967.73, 1285, 
3967.732, 1283, 
3967.734, 1282, 
3967.736, 1280, 
3967.738, 1278, 
3967.74, 1277, 
3967.742, 1274, 
3967.744, 1272, 
3967.746, 1270, 
3967.748, 1269, 
3967.75, 1267, 
3967.752, 1265, 
3967.754, 1263, 
3967.756, 1260, 
3967.758, 1258, 
3967.76, 1256, 
3967.762, 1254, 
3967.764, 1251, 
3967.766, 1249, 
3967.768, 1247, 
3967.77, 1244, 
3967.772, 1242, 
3967.774, 1240, 
3967.776, 1239, 
3967.778, 1237, 
3967.78, 1235, 
3967.782, 1233, 
3967.784, 1231, 
3967.786, 1229, 
3967.788, 1228, 
3967.79, 1226, 
3967.792, 1225, 
3967.794, 1224, 
3967.796, 1223, 
3967.798, 1222, 
3967.8, 1221, 
3967.802, 1220, 
3967.804, 1218, 
3967.806, 1217, 
3967.808, 1216, 
3967.81, 1215, 
3967.812, 1214, 
3967.814, 1212, 
3967.816, 1211, 
3967.818, 1209, 
3967.82, 1206, 
3967.822, 1204, 
3967.824, 1201, 
3967.826, 1199, 
3967.828, 1196, 
3967.83, 1194, 
3967.832, 1191, 
3967.834, 1189, 
3967.836, 1186, 
3967.838, 1184, 
3967.84, 1181, 
3967.842, 1179, 
3967.844, 1177, 
3967.846, 1175, 
3967.848, 1172, 
3967.85, 1170, 
3967.852, 1168, 
3967.854, 1166, 
3967.856, 1164, 
3967.858, 1162, 
3967.86, 1160, 
3967.862, 1157, 
3967.864, 1155, 
3967.866, 1153, 
3967.868, 1151, 
3967.87, 1149, 
3967.872, 1148, 
3967.874, 1146, 
3967.876, 1144, 
3967.878, 1142, 
3967.88, 1141, 
3967.882, 1139, 
3967.884, 1138, 
3967.886, 1137, 
3967.888, 1135, 
3967.89, 1134, 
3967.892, 1133, 
3967.894, 1131, 
3967.896, 1129, 
3967.898, 1128, 
3967.9, 1127, 
3967.902, 1125, 
3967.904, 1123, 
3967.906, 1121, 
3967.908, 1119, 
3967.91, 1117, 
3967.912, 1114, 
3967.914, 1111, 
3967.916, 1108, 
3967.918, 1105, 
3967.92, 1101, 
3967.922, 1097, 
3967.924, 1092, 
3967.926, 1087, 
3967.928, 1082, 
3967.93, 1075, 
3967.932, 1069, 
3967.934, 1061, 
3967.936, 1052, 
3967.938, 1043, 
3967.94, 1034, 
3967.942, 1025, 
3967.944, 1013, 
3967.946, 1001, 
3967.948, 990, 
3967.95, 978, 
3967.952, 965, 
3967.954, 954, 
3967.956, 944, 
3967.958, 933, 
3967.96, 925, 
3967.962, 918, 
3967.964, 912, 
3967.966, 908, 
3967.968, 905, 
3967.97, 903, 
3967.972, 904, 
3967.974, 905, 
3967.976, 908, 
3967.978, 912, 
3967.98, 917, 
3967.982, 923, 
3967.984, 929, 
3967.986, 936, 
3967.988, 944, 
3967.99, 951, 
3967.992, 958, 
3967.994, 964, 
3967.996, 970, 
3967.998, 976, 
3968.0, 981, 
3968.002, 986, 
3968.004, 991, 
3968.006, 994, 
3968.008, 997, 
3968.01, 999, 
3968.012, 1001, 
3968.014, 1002, 
3968.016, 1002, 
3968.018, 1002, 
3968.02, 1001, 
3968.022, 1000, 
3968.024, 998, 
3968.026, 996, 
3968.028, 995, 
3968.03, 993, 
3968.032, 991, 
3968.034, 988, 
3968.036, 986, 
3968.038, 983, 
3968.04, 980, 
3968.042, 978, 
3968.044, 975, 
3968.046, 973, 
3968.048, 970, 
3968.05, 968, 
3968.052, 965, 
3968.054, 963, 
3968.056, 961, 
3968.058, 959, 
3968.06, 956, 
3968.062, 954, 
3968.064, 952, 
3968.066, 949, 
3968.068, 946, 
3968.07, 944, 
3968.072, 942, 
3968.074, 939, 
3968.076, 936, 
3968.078, 933, 
3968.08, 930, 
3968.082, 927, 
3968.084, 924, 
3968.086, 921, 
3968.088, 919, 
3968.09, 916, 
3968.092, 914, 
3968.094, 910, 
3968.096, 908, 
3968.098, 906, 
3968.1, 904, 
3968.102, 902, 
3968.104, 901, 
3968.106, 899, 
3968.108, 896, 
3968.11, 895, 
3968.112, 893, 
3968.114, 892, 
3968.116, 890, 
3968.118, 888, 
3968.12, 886, 
3968.122, 883, 
3968.124, 881, 
3968.126, 879, 
3968.128, 877, 
3968.13, 875, 
3968.132, 873, 
3968.134, 871, 
3968.136, 868, 
3968.138, 866, 
3968.14, 865, 
3968.142, 863, 
3968.144, 861, 
3968.146, 860, 
3968.148, 857, 
3968.15, 856, 
3968.152, 854, 
3968.154, 852, 
3968.156, 850, 
3968.158, 849, 
3968.16, 847, 
3968.162, 844, 
3968.164, 842, 
3968.166, 840, 
3968.168, 838, 
3968.17, 836, 
3968.172, 834, 
3968.174, 832, 
3968.176, 830, 
3968.178, 829, 
3968.18, 827, 
3968.182, 826, 
3968.184, 824, 
3968.186, 823, 
3968.188, 822, 
3968.19, 820, 
3968.192, 818, 
3968.194, 817, 
3968.196, 816, 
3968.198, 815, 
3968.2, 813, 
3968.202, 811, 
3968.204, 810, 
3968.206, 808, 
3968.208, 807, 
3968.21, 805, 
3968.212, 804, 
3968.214, 803, 
3968.216, 802, 
3968.218, 801, 
3968.22, 799, 
3968.222, 799, 
3968.224, 798, 
3968.226, 797, 
3968.228, 797, 
3968.23, 797, 
3968.232, 796, 
3968.234, 796, 
3968.236, 796, 
3968.238, 796, 
3968.24, 796, 
3968.242, 795, 
3968.244, 795, 
3968.246, 795, 
3968.248, 795, 
3968.25, 794, 
3968.252, 794, 
3968.254, 794, 
3968.256, 794, 
3968.258, 794, 
3968.26, 794, 
3968.262, 794, 
3968.264, 794, 
3968.266, 794, 
3968.268, 795, 
3968.27, 795, 
3968.272, 796, 
3968.274, 796, 
3968.276, 797, 
3968.278, 797, 
3968.28, 798, 
3968.282, 799, 
3968.284, 800, 
3968.286, 801, 
3968.288, 801, 
3968.29, 802, 
3968.292, 803, 
3968.294, 803, 
3968.296, 805, 
3968.298, 805, 
3968.3, 806, 
3968.302, 807, 
3968.304, 807, 
3968.306, 808, 
3968.308, 808, 
3968.31, 809, 
3968.312, 809, 
3968.314, 810, 
3968.316, 810, 
3968.318, 811, 
3968.32, 811, 
3968.322, 811, 
3968.324, 811, 
3968.326, 811, 
3968.328, 811, 
3968.33, 810, 
3968.332, 809, 
3968.334, 808, 
3968.336, 807, 
3968.338, 806, 
3968.34, 804, 
3968.342, 802, 
3968.344, 800, 
3968.346, 798, 
3968.348, 796, 
3968.35, 794, 
3968.352, 790, 
3968.354, 787, 
3968.356, 784, 
3968.358, 780, 
3968.36, 777, 
3968.362, 773, 
3968.364, 769, 
3968.366, 764, 
3968.368, 760, 
3968.37, 755, 
3968.372, 750, 
3968.374, 745, 
3968.376, 740, 
3968.378, 734, 
3968.38, 729, 
3968.382, 723, 
3968.384, 717, 
3968.386, 710, 
3968.388, 704, 
3968.39, 697, 
3968.392, 690, 
3968.394, 683, 
3968.396, 675, 
3968.398, 668, 
3968.4, 661, 
3968.402, 654, 
3968.404, 646, 
3968.406, 639, 
3968.408, 631, 
3968.41, 624, 
3968.412, 617, 
3968.414, 610, 
3968.416, 603, 
3968.418, 597, 
3968.42, 590, 
3968.422, 584, 
3968.424, 579, 
3968.426, 572, 
3968.428, 567, 
3968.43, 561, 
3968.432, 555, 
3968.434, 550, 
3968.436, 545, 
3968.438, 540, 
3968.44, 536, 
3968.442, 531, 
3968.444, 526, 
3968.446, 522, 
3968.448, 518, 
3968.45, 514, 
3968.452, 510, 
3968.454, 506, 
3968.456, 503, 
3968.458, 500, 
3968.46, 497, 
3968.462, 494, 
3968.464, 492, 
3968.466, 490, 
3968.468, 488, 
3968.47, 486, Ca+  H 
3968.472, 485, 
3968.474, 484, 
3968.476, 483, 
3968.478, 482, 
3968.48, 482, 
3968.482, 481, 
3968.484, 480, 
3968.486, 480, 
3968.488, 480, 
3968.49, 481, 
3968.492, 481, 
3968.494, 481, 
3968.496, 482, 
3968.498, 483, 
3968.5, 484, 
3968.502, 485, 
3968.504, 487, 
3968.506, 488, 
3968.508, 490, 
3968.51, 492, 
3968.512, 494, 
3968.514, 496, 
3968.516, 498, 
3968.518, 501, 
3968.52, 504, 
3968.522, 507, 
3968.524, 509, 
3968.526, 513, 
3968.528, 516, 
3968.53, 520, 
3968.532, 524, 
3968.534, 528, 
3968.536, 533, 
3968.538, 537, 
3968.54, 542, 
3968.542, 547, 
3968.544, 552, 
3968.546, 556, 
3968.548, 561, 
3968.55, 566, 
3968.552, 571, 
3968.554, 575, 
3968.556, 580, 
3968.558, 584, 
3968.56, 589, 
3968.562, 593, 
3968.564, 597, 
3968.566, 602, 
3968.568, 606, 
3968.57, 612, 
3968.572, 616, 
3968.574, 621, 
3968.576, 627, 
3968.578, 632, 
3968.58, 637, 
3968.582, 643, 
3968.584, 647, 
3968.586, 652, 
3968.588, 657, 
3968.59, 662, 
3968.592, 666, 
3968.594, 671, 
3968.596, 676, 
3968.598, 679, 
3968.6, 683, 
3968.602, 687, 
3968.604, 691, 
3968.606, 695, 
3968.608, 698, 
3968.61, 702, 
3968.612, 706, 
3968.614, 708, 
3968.616, 711, 
3968.618, 714, 
3968.62, 716, 
3968.622, 719, 
3968.624, 722, 
3968.626, 724, 
3968.628, 726, 
3968.63, 728, 
3968.632, 731, 
3968.634, 732, 
3968.636, 734, 
3968.638, 736, 
3968.64, 738, 
3968.642, 739, 
3968.644, 741, 
3968.646, 742, 
3968.648, 743, 
3968.65, 744, 
3968.652, 744, 
3968.654, 745, 
3968.656, 746, 
3968.658, 746, 
3968.66, 747, 
3968.662, 748, 
3968.664, 748, 
3968.666, 750, 
3968.668, 750, 
3968.67, 751, 
3968.672, 752, 
3968.674, 753, 
3968.676, 754, 
3968.678, 755, 
3968.68, 756, 
3968.682, 757, 
3968.684, 757, 
3968.686, 758, 
3968.688, 759, 
3968.69, 760, 
3968.692, 761, 
3968.694, 762, 
3968.696, 763, 
3968.698, 763, 
3968.7, 764, 
3968.702, 765, 
3968.704, 765, 
3968.706, 766, 
3968.708, 767, 
3968.71, 768, 
3968.712, 768, 
3968.714, 769, 
3968.716, 771, 
3968.718, 772, 
3968.72, 773, 
3968.722, 775, 
3968.724, 777, 
3968.726, 779, 
3968.728, 781, 
3968.73, 782, 
3968.732, 784, 
3968.734, 785, 
3968.736, 787, 
3968.738, 789, 
3968.74, 790, 
3968.742, 792, 
3968.744, 793, 
3968.746, 794, 
3968.748, 796, 
3968.75, 797, 
3968.752, 799, 
3968.754, 801, 
3968.756, 802, 
3968.758, 804, 
3968.76, 806, 
3968.762, 807, 
3968.764, 809, 
3968.766, 811, 
3968.768, 813, 
3968.77, 815, 
3968.772, 816, 
3968.774, 818, 
3968.776, 820, 
3968.778, 822, 
3968.78, 825, 
3968.782, 827, 
3968.784, 829, 
3968.786, 831, 
3968.788, 833, 
3968.79, 835, 
3968.792, 837, 
3968.794, 840, 
3968.796, 843, 
3968.798, 845, 
3968.8, 847, 
3968.802, 850, 
3968.804, 852, 
3968.806, 855, 
3968.808, 857, 
3968.81, 859, 
3968.812, 862, 
3968.814, 864, 
3968.816, 867, 
3968.818, 869, 
3968.82, 871, 
3968.822, 874, 
3968.824, 876, 
3968.826, 879, 
3968.828, 881, 
3968.83, 883, 
3968.832, 886, 
3968.834, 888, 
3968.836, 891, 
3968.838, 893, 
3968.84, 895, 
3968.842, 899, 
3968.844, 901, 
3968.846, 904, 
3968.848, 906, 
3968.85, 909, 
3968.852, 911, 
3968.854, 913, 
3968.856, 916, 
3968.858, 919, 
3968.86, 922, 
3968.862, 924, 
3968.864, 926, 
3968.866, 929, 
3968.868, 931, 
3968.87, 934, 
3968.872, 936, 
3968.874, 939, 
3968.876, 941, 
3968.878, 943, 
3968.88, 945, 
3968.882, 947, 
3968.884, 949, 
3968.886, 951, 
3968.888, 954, 
3968.89, 956, 
3968.892, 958, 
3968.894, 960, 
3968.896, 962, 
3968.898, 964, 
3968.9, 967, 
3968.902, 969, 
3968.904, 972, 
3968.906, 975, 
3968.908, 977, 
3968.91, 979, 
3968.912, 981, 
3968.914, 984, 
3968.916, 986, 
3968.918, 988, 
3968.92, 990, 
3968.922, 992, 
3968.924, 994, 
3968.926, 996, 
3968.928, 997, 
3968.93, 999, 
3968.932, 1001, 
3968.934, 1003, 
3968.936, 1005, 
3968.938, 1006, 
3968.94, 1008, 
3968.942, 1010, 
3968.944, 1011, 
3968.946, 1013, 
3968.948, 1016, 
3968.95, 1018, 
3968.952, 1020, 
3968.954, 1022, 
3968.956, 1024, 
3968.958, 1026, 
3968.96, 1028, 
3968.962, 1030, 
3968.964, 1033, 
3968.966, 1035, 
3968.968, 1037, 
3968.97, 1039, 
3968.972, 1041, 
3968.974, 1043, 
3968.976, 1045, 
3968.978, 1048, 
3968.98, 1050, 
3968.982, 1052, 
3968.984, 1055, 
3968.986, 1057, 
3968.988, 1059, 
3968.99, 1062, 
3968.992, 1064, 
3968.994, 1067, 
3968.996, 1069, 
3968.998, 1071, 
3969.0, 1074, 
3969.002, 1076, 
3969.004, 1078, 
3969.006, 1080, 
3969.008, 1082, 
3969.01, 1084, 
3969.012, 1086, 
3969.014, 1088, 
3969.016, 1090, 
3969.018, 1092, 
3969.02, 1094, 
3969.022, 1095, 
3969.024, 1097, 
3969.026, 1099, 
3969.028, 1100, 
3969.03, 1101, 
3969.032, 1103, 
3969.034, 1104, 
3969.036, 1104, 
3969.038, 1105, 
3969.04, 1106, 
3969.042, 1107, 
3969.044, 1107, 
3969.046, 1108, 
3969.048, 1109, 
3969.05, 1110, 
3969.052, 1111, 
3969.054, 1112, 
3969.056, 1113, 
3969.058, 1114, 
3969.06, 1115, 
3969.062, 1117, 
3969.064, 1118, 
3969.066, 1120, 
3969.068, 1122, 
3969.07, 1123, 
3969.072, 1125, 
3969.074, 1127, 
3969.076, 1130, 
3969.078, 1132, 
3969.08, 1135, 
3969.082, 1138, 
3969.084, 1141, 
3969.086, 1144, 
3969.088, 1148, 
3969.09, 1151, 
3969.092, 1154, 
3969.094, 1156, 
3969.096, 1160, 
3969.098, 1163, 
3969.1, 1165, 
3969.102, 1168, 
3969.104, 1170, 
3969.106, 1172, 
3969.108, 1174, 
3969.11, 1176, 
3969.112, 1178, 
3969.114, 1179, 
3969.116, 1180, 
3969.118, 1181, 
3969.12, 1183, 
3969.122, 1183, 
3969.124, 1185, 
3969.126, 1185, 
3969.128, 1186, 
3969.13, 1187, 
3969.132, 1188, 
3969.134, 1190, 
3969.136, 1191, 
3969.138, 1192, 
3969.14, 1193, 
3969.142, 1194, 
3969.144, 1195, 
3969.146, 1196, 
3969.148, 1197, 
3969.15, 1198, 
3969.152, 1199, 
3969.154, 1200, 
3969.156, 1201, 
3969.158, 1202, 
3969.16, 1202, 
