Wavelength (Angstroms), Normalized intensity, Element
6170.47, 5925, 
6170.472, 5800, 
6170.474, 5673, 
6170.476, 5545, 
6170.478, 5417, 
6170.48, 5294, 
6170.482, 5174, 
6170.484, 5059, 
6170.486, 4945, 
6170.488, 4833, 
6170.49, 4727, 
6170.492, 4627, 
6170.494, 4534, 
6170.496, 4448, 
6170.498, 4370, 
6170.5, 4300, 
6170.502, 4240, 
6170.504, 4190, 
6170.506, 4146, 
6170.508, 4111, 
6170.51, 4085, 
6170.512, 4068, 
6170.514, 4059, 
6170.516, 4060, 
6170.518, 4070, 
6170.52, 4090, 
6170.522, 4121, 
6170.524, 4161, 
6170.526, 4212, 
6170.528, 4273, 
6170.53, 4341, 
6170.532, 4417, 
6170.534, 4501, 
6170.536, 4591, 
6170.538, 4688, 
6170.54, 4793, 
6170.542, 4904, 
6170.544, 5019, 
6170.546, 5133, 
6170.548, 5248, 
6170.55, 5370, 
6170.552, 5498, 
6170.554, 5627, 
6170.556, 5750, 
6170.558, 5869, 
6170.56, 5983, 
6170.562, 6091, 
6170.564, 6197, 
6170.566, 6304, 
6170.568, 6410, 
6170.57, 6516, 
6170.572, 6619, 
6170.574, 6719, 
6170.576, 6818, 
6170.578, 6916, 
6170.58, 7012, 
6170.582, 7104, 
6170.584, 7192, 
6170.586, 7279, 
6170.588, 7363, 
6170.59, 7442, 
6170.592, 7520, 
6170.594, 7597, 
6170.596, 7674, 
6170.598, 7751, 
6170.6, 7828, 
6170.602, 7904, 
6170.604, 7980, 
6170.606, 8054, 
6170.608, 8126, 
6170.61, 8195, 
6170.612, 8261, 
6170.614, 8325, 
6170.616, 8386, 
6170.618, 8444, 
6170.62, 8501, 
6170.622, 8555, 
6170.624, 8609, 
6170.626, 8660, 
6170.628, 8711, 
6170.63, 8761, 
6170.632, 8810, 
6170.634, 8856, 
6170.636, 8902, 
6170.638, 8946, 
6170.64, 8989, 
6170.642, 9030, 
6170.644, 9070, 
6170.646, 9108, 
6170.648, 9145, 
6170.65, 9179, 
6170.652, 9211, 
6170.654, 9241, 
6170.656, 9270, 
6170.658, 9297, 
6170.66, 9323, 
6170.662, 9347, 
6170.664, 9369, 
6170.666, 9389, 
6170.668, 9408, 
6170.67, 9426, 
6170.672, 9443, 
6170.674, 9459, 
6170.676, 9475, 
6170.678, 9490, 
6170.68, 9504, 
6170.682, 9518, 
6170.684, 9531, 
6170.686, 9544, 
6170.688, 9557, 
6170.69, 9569, 
6170.692, 9579, 
6170.694, 9590, 
6170.696, 9600, 
6170.698, 9609, 
6170.7, 9619, 
6170.702, 9627, 
6170.704, 9635, 
6170.706, 9643, 
6170.708, 9650, 
6170.71, 9657, 
6170.712, 9663, 
6170.714, 9669, 
6170.716, 9675, 
6170.718, 9681, 
6170.72, 9685, 
6170.722, 9689, 
6170.724, 9693, 
6170.726, 9696, 
6170.728, 9699, 
6170.73, 9702, 
6170.732, 9705, 
6170.734, 9708, 
6170.736, 9710, 
6170.738, 9712, 
6170.74, 9713, 
6170.742, 9714, 
6170.744, 9715, 
6170.746, 9716, 
6170.748, 9716, 
6170.75, 9716, 
6170.752, 9716, 
6170.754, 9716, 
6170.756, 9715, 
6170.758, 9714, 
6170.76, 9712, 
6170.762, 9710, 
6170.764, 9709, 
6170.766, 9707, 
6170.768, 9704, 
6170.77, 9701, 
6170.772, 9698, 
6170.774, 9694, 
6170.776, 9690, 
6170.778, 9686, 
6170.78, 9682, 
6170.782, 9677, 
6170.784, 9672, 
6170.786, 9667, 
6170.788, 9661, 
6170.79, 9656, 
6170.792, 9650, 
6170.794, 9644, 
6170.796, 9638, 
6170.798, 9632, 
6170.8, 9626, 
6170.802, 9620, 
6170.804, 9614, 
6170.806, 9608, 
6170.808, 9602, 
6170.81, 9597, 
6170.812, 9592, 
6170.814, 9587, 
6170.816, 9583, 
6170.818, 9579, 
6170.82, 9576, 
6170.822, 9573, 
6170.824, 9571, 
6170.826, 9569, 
6170.828, 9568, 
6170.83, 9567, 
6170.832, 9567, 
6170.834, 9567, 
6170.836, 9567, 
6170.838, 9569, 
6170.84, 9571, 
6170.842, 9573, 
6170.844, 9576, 
6170.846, 9579, 
6170.848, 9583, 
6170.85, 9587, 
6170.852, 9592, 
6170.854, 9597, 
6170.856, 9603, 
6170.858, 9608, 
6170.86, 9614, 
6170.862, 9620, 
6170.864, 9626, 
6170.866, 9632, 
6170.868, 9638, 
6170.87, 9645, 
6170.872, 9652, 
6170.874, 9658, 
6170.876, 9664, 
6170.878, 9671, 
6170.88, 9678, 
6170.882, 9685, 
6170.884, 9691, 
6170.886, 9698, 
6170.888, 9704, 
6170.89, 9710, 
6170.892, 9715, 
6170.894, 9721, 
6170.896, 9726, 
6170.898, 9730, 
6170.9, 9735, 
6170.902, 9739, 
6170.904, 9743, 
6170.906, 9746, 
6170.908, 9749, 
6170.91, 9752, 
6170.912, 9755, 
6170.914, 9756, 
6170.916, 9758, 
6170.918, 9759, 
6170.92, 9760, 
6170.922, 9760, 
6170.924, 9760, 
6170.926, 9759, 
6170.928, 9759, 
6170.93, 9758, 
6170.932, 9755, 
6170.934, 9754, 
6170.936, 9751, 
6170.938, 9748, 
6170.94, 9745, 
6170.942, 9742, 
6170.944, 9739, 
6170.946, 9735, 
6170.948, 9731, 
6170.95, 9726, 
6170.952, 9721, 
6170.954, 9715, 
6170.956, 9709, 
6170.958, 9703, 
6170.96, 9696, 
6170.962, 9689, 
6170.964, 9682, 
6170.966, 9674, 
6170.968, 9667, 
6170.97, 9658, 
6170.972, 9650, 
6170.974, 9640, 
6170.976, 9631, 
6170.978, 9623, 
6170.98, 9614, 
6170.982, 9605, 
6170.984, 9596, 
6170.986, 9588, 
6170.988, 9580, 
6170.99, 9571, 
6170.992, 9564, 
6170.994, 9558, 
6170.996, 9552, 
6170.998, 9548, 
6171.0, 9544, 
6171.002, 9541, 
6171.004, 9538, 
6171.006, 9536, 
6171.008, 9534, 
6171.01, 9534, 
6171.012, 9534, 
6171.014, 9535, 
6171.016, 9536, 
6171.018, 9538, 
6171.02, 9542, 
6171.022, 9545, 
6171.024, 9549, 
6171.026, 9554, 
6171.028, 9560, 
6171.03, 9567, 
6171.032, 9573, 
6171.034, 9581, 
6171.036, 9589, 
6171.038, 9597, 
6171.04, 9606, 
6171.042, 9615, 
6171.044, 9623, 
6171.046, 9632, 
6171.048, 9641, 
6171.05, 9650, 
6171.052, 9659, 
6171.054, 9668, 
6171.056, 9676, 
6171.058, 9685, 
6171.06, 9693, 
6171.062, 9702, 
6171.064, 9711, 
6171.066, 9718, 
6171.068, 9726, 
6171.07, 9733, 
6171.072, 9740, 
6171.074, 9747, 
6171.076, 9753, 
6171.078, 9759, 
6171.08, 9765, 
6171.082, 9770, 
6171.084, 9775, 
6171.086, 9780, 
6171.088, 9785, 
6171.09, 9789, 
6171.092, 9793, 
6171.094, 9796, 
6171.096, 9800, 
6171.098, 9803, 
6171.1, 9806, 
6171.102, 9808, 
6171.104, 9811, 
6171.106, 9813, 
6171.108, 9815, 
6171.11, 9817, 
6171.112, 9819, 
6171.114, 9820, 
6171.116, 9821, 
6171.118, 9822, 
6171.12, 9823, 
6171.122, 9824, 
6171.124, 9824, 
6171.126, 9826, 
6171.128, 9827, 
6171.13, 9827, 
6171.132, 9828, 
6171.134, 9828, 
6171.136, 9828, 
6171.138, 9829, 
6171.14, 9829, 
6171.142, 9830, 
6171.144, 9830, 
6171.146, 9830, 
6171.148, 9831, 
6171.15, 9831, 
6171.152, 9831, 
6171.154, 9832, 
6171.156, 9832, 
6171.158, 9832, 
6171.16, 9833, 
6171.162, 9833, 
6171.164, 9834, 
6171.166, 9834, 
6171.168, 9834, 
6171.17, 9834, 
6171.172, 9834, 
6171.174, 9834, 
6171.176, 9834, 
6171.178, 9834, 
6171.18, 9835, 
6171.182, 9835, 
6171.184, 9835, 
6171.186, 9835, 
6171.188, 9835, 
6171.19, 9835, 
6171.192, 9835, 
6171.194, 9835, 
6171.196, 9834, 
6171.198, 9834, 
6171.2, 9835, 
6171.202, 9834, 
6171.204, 9834, 
6171.206, 9834, 
6171.208, 9834, 
6171.21, 9833, 
6171.212, 9833, 
6171.214, 9832, 
6171.216, 9832, 
6171.218, 9832, 
6171.22, 9832, 
6171.222, 9831, 
6171.224, 9831, 
6171.226, 9831, 
6171.228, 9830, 
6171.23, 9830, 
6171.232, 9831, 
6171.234, 9830, 
6171.236, 9830, 
6171.238, 9829, 
6171.24, 9829, 
6171.242, 9829, 
6171.244, 9829, 
6171.246, 9829, 
6171.248, 9830, 
6171.25, 9830, 
6171.252, 9831, 
6171.254, 9831, 
6171.256, 9831, 
6171.258, 9832, 
6171.26, 9833, 
6171.262, 9834, 
6171.264, 9834, 
6171.266, 9835, 
6171.268, 9836, 
6171.27, 9837, 
6171.272, 9838, 
6171.274, 9839, 
6171.276, 9840, 
6171.278, 9842, 
6171.28, 9844, 
6171.282, 9845, 
6171.284, 9846, 
6171.286, 9847, 
6171.288, 9848, 
6171.29, 9849, 
6171.292, 9850, 
6171.294, 9852, 
6171.296, 9853, 
6171.298, 9854, 
6171.3, 9855, 
6171.302, 9856, 
6171.304, 9857, 
6171.306, 9858, 
6171.308, 9859, 
6171.31, 9859, 
6171.312, 9860, 
6171.314, 9861, 
6171.316, 9862, 
6171.318, 9863, 
6171.32, 9863, 
6171.322, 9863, 
6171.324, 9864, 
6171.326, 9865, 
6171.328, 9865, 
6171.33, 9866, 
6171.332, 9867, 
6171.334, 9867, 
6171.336, 9868, 
6171.338, 9869, 
6171.34, 9870, 
6171.342, 9870, 
6171.344, 9871, 
6171.346, 9872, 
6171.348, 9873, 
6171.35, 9873, 
6171.352, 9874, 
6171.354, 9875, 
6171.356, 9876, 
6171.358, 9876, 
6171.36, 9876, 
6171.362, 9877, 
6171.364, 9878, 
6171.366, 9878, 
6171.368, 9878, 
6171.37, 9878, 
6171.372, 9879, 
6171.374, 9879, 
6171.376, 9879, 
6171.378, 9879, 
6171.38, 9879, 
6171.382, 9879, 
6171.384, 9879, 
6171.386, 9879, 
6171.388, 9879, 
6171.39, 9878, 
6171.392, 9878, 
6171.394, 9877, 
6171.396, 9877, 
6171.398, 9877, 
6171.4, 9876, 
6171.402, 9876, 
6171.404, 9876, 
6171.406, 9875, 
6171.408, 9874, 
6171.41, 9874, 
6171.412, 9873, 
6171.414, 9872, 
6171.416, 9872, 
6171.418, 9872, 
6171.42, 9871, 
6171.422, 9871, 
6171.424, 9870, 
6171.426, 9870, 
6171.428, 9869, 
6171.43, 9868, 
6171.432, 9867, 
6171.434, 9866, 
6171.436, 9866, 
6171.438, 9865, 
6171.44, 9864, 
6171.442, 9864, 
6171.444, 9863, 
6171.446, 9862, 
6171.448, 9861, 
6171.45, 9861, 
6171.452, 9861, 
6171.454, 9860, 
6171.456, 9860, 
6171.458, 9859, 
6171.46, 9859, 
6171.462, 9859, 
6171.464, 9859, 
6171.466, 9858, 
6171.468, 9858, 
6171.47, 9858, 
6171.472, 9858, 
6171.474, 9859, 
6171.476, 9859, 
6171.478, 9858, 
6171.48, 9858, 
6171.482, 9859, 
6171.484, 9859, 
6171.486, 9860, 
6171.488, 9860, 
6171.49, 9860, 
6171.492, 9860, 
6171.494, 9860, 
6171.496, 9860, 
6171.498, 9861, 
6171.5, 9861, 
6171.502, 9861, 
6171.504, 9861, 
6171.506, 9861, 
6171.508, 9861, 
6171.51, 9862, 
6171.512, 9861, 
6171.514, 9861, 
6171.516, 9861, 
6171.518, 9861, 
6171.52, 9861, 
6171.522, 9861, 
6171.524, 9861, 
6171.526, 9861, 
6171.528, 9862, 
6171.53, 9862, 
6171.532, 9862, 
6171.534, 9862, 
6171.536, 9863, 
6171.538, 9863, 
6171.54, 9864, 
6171.542, 9865, 
6171.544, 9865, 
6171.546, 9865, 
6171.548, 9865, 
6171.55, 9866, 
6171.552, 9867, 
6171.554, 9867, 
6171.556, 9867, 
6171.558, 9868, 
6171.56, 9869, 
6171.562, 9870, 
6171.564, 9870, 
6171.566, 9870, 
6171.568, 9871, 
6171.57, 9871, 
6171.572, 9872, 
6171.574, 9873, 
6171.576, 9874, 
6171.578, 9875, 
6171.58, 9875, 
6171.582, 9876, 
6171.584, 9877, 
6171.586, 9878, 
6171.588, 9879, 
6171.59, 9880, 
6171.592, 9880, 
6171.594, 9881, 
6171.596, 9882, 
6171.598, 9883, 
6171.6, 9884, 
6171.602, 9885, 
6171.604, 9886, 
6171.606, 9887, 
6171.608, 9887, 
6171.61, 9888, 
6171.612, 9888, 
6171.614, 9889, 
6171.616, 9889, 
6171.618, 9889, 
6171.62, 9889, 
6171.622, 9889, 
6171.624, 9889, 
6171.626, 9889, 
6171.628, 9889, 
6171.63, 9889, 
6171.632, 9889, 
6171.634, 9888, 
6171.636, 9888, 
6171.638, 9887, 
6171.64, 9887, 
6171.642, 9886, 
6171.644, 9886, 
6171.646, 9886, 
6171.648, 9886, 
6171.65, 9886, 
6171.652, 9886, 
6171.654, 9886, 
6171.656, 9886, 
6171.658, 9885, 
6171.66, 9885, 
6171.662, 9886, 
6171.664, 9886, 
6171.666, 9886, 
6171.668, 9886, 
6171.67, 9886, 
6171.672, 9886, 
6171.674, 9886, 
6171.676, 9887, 
6171.678, 9887, 
6171.68, 9888, 
6171.682, 9888, 
6171.684, 9888, 
6171.686, 9888, 
6171.688, 9889, 
6171.69, 9889, 
6171.692, 9889, 
6171.694, 9889, 
6171.696, 9889, 
6171.698, 9889, 
6171.7, 9890, 
6171.702, 9889, 
6171.704, 9889, 
6171.706, 9889, 
6171.708, 9889, 
6171.71, 9888, 
6171.712, 9888, 
6171.714, 9888, 
6171.716, 9887, 
6171.718, 9886, 
6171.72, 9885, 
6171.722, 9885, 
6171.724, 9884, 
6171.726, 9883, 
6171.728, 9882, 
6171.73, 9881, 
6171.732, 9880, 
6171.734, 9879, 
6171.736, 9878, 
6171.738, 9876, 
6171.74, 9875, 
6171.742, 9874, 
6171.744, 9873, 
6171.746, 9872, 
6171.748, 9871, 
6171.75, 9870, 
6171.752, 9869, 
6171.754, 9869, 
6171.756, 9869, 
6171.758, 9868, 
6171.76, 9868, 
6171.762, 9868, 
6171.764, 9868, 
6171.766, 9868, 
6171.768, 9868, 
6171.77, 9869, 
6171.772, 9869, 
6171.774, 9869, 
6171.776, 9870, 
6171.778, 9871, 
6171.78, 9872, 
6171.782, 9872, 
6171.784, 9873, 
6171.786, 9874, 
6171.788, 9874, 
6171.79, 9875, 
6171.792, 9875, 
6171.794, 9876, 
6171.796, 9876, 
6171.798, 9876, 
6171.8, 9876, 
6171.802, 9877, 
6171.804, 9877, 
6171.806, 9876, 
6171.808, 9875, 
6171.81, 9875, 
6171.812, 9875, 
6171.814, 9874, 
6171.816, 9872, 
6171.818, 9871, 
6171.82, 9870, 
6171.822, 9869, 
6171.824, 9868, 
6171.826, 9867, 
6171.828, 9866, 
6171.83, 9865, 
6171.832, 9863, 
6171.834, 9862, 
6171.836, 9860, 
6171.838, 9859, 
6171.84, 9858, 
6171.842, 9856, 
6171.844, 9854, 
6171.846, 9853, 
6171.848, 9852, 
6171.85, 9850, 
6171.852, 9848, 
6171.854, 9846, 
6171.856, 9845, 
6171.858, 9843, 
6171.86, 9841, 
6171.862, 9840, 
6171.864, 9838, 
6171.866, 9836, 
6171.868, 9834, 
6171.87, 9832, 
6171.872, 9830, 
6171.874, 9829, 
6171.876, 9827, 
6171.878, 9825, 
6171.88, 9824, 
6171.882, 9822, 
6171.884, 9821, 
6171.886, 9819, 
6171.888, 9818, 
6171.89, 9817, 
6171.892, 9817, 
6171.894, 9816, 
6171.896, 9815, 
6171.898, 9815, 
6171.9, 9815, 
6171.902, 9815, 
6171.904, 9816, 
6171.906, 9816, 
6171.908, 9817, 
6171.91, 9818, 
6171.912, 9820, 
6171.914, 9821, 
6171.916, 9822, 
6171.918, 9823, 
6171.92, 9825, 
6171.922, 9827, 
6171.924, 9828, 
6171.926, 9830, 
6171.928, 9832, 
6171.93, 9834, 
6171.932, 9835, 
6171.934, 9837, 
6171.936, 9839, 
6171.938, 9840, 
6171.94, 9841, 
6171.942, 9843, 
6171.944, 9844, 
6171.946, 9844, 
6171.948, 9845, 
6171.95, 9847, 
6171.952, 9848, 
6171.954, 9849, 
6171.956, 9849, 
6171.958, 9850, 
6171.96, 9850, 
6171.962, 9850, 
6171.964, 9850, 
6171.966, 9850, 
6171.968, 9850, 
6171.97, 9849, 
6171.972, 9848, 
6171.974, 9848, 
6171.976, 9847, 
6171.978, 9846, 
6171.98, 9845, 
6171.982, 9843, 
6171.984, 9842, 
6171.986, 9841, 
6171.988, 9839, 
6171.99, 9837, 
6171.992, 9835, 
6171.994, 9834, 
6171.996, 9832, 
6171.998, 9830, 
6172.0, 9828, 
6172.002, 9827, 
6172.004, 9825, 
6172.006, 9823, 
6172.008, 9822, 
6172.01, 9821, 
6172.012, 9819, 
6172.014, 9818, 
6172.016, 9816, 
6172.018, 9816, 
6172.02, 9815, 
6172.022, 9814, 
6172.024, 9813, 
6172.026, 9812, 
6172.028, 9812, 
6172.03, 9811, 
6172.032, 9811, 
6172.034, 9811, 
6172.036, 9810, 
6172.038, 9810, 
6172.04, 9810, 
6172.042, 9810, 
6172.044, 9810, 
6172.046, 9810, 
6172.048, 9810, 
6172.05, 9810, 
6172.052, 9811, 
6172.054, 9812, 
6172.056, 9813, 
6172.058, 9814, 
6172.06, 9815, 
6172.062, 9817, 
6172.064, 9818, 
6172.066, 9820, 
6172.068, 9822, 
6172.07, 9823, 
6172.072, 9825, 
6172.074, 9827, 
6172.076, 9829, 
6172.078, 9831, 
6172.08, 9833, 
6172.082, 9836, 
6172.084, 9838, 
6172.086, 9840, 
6172.088, 9843, 
6172.09, 9845, 
6172.092, 9847, 
6172.094, 9850, 
6172.096, 9852, 
6172.098, 9854, 
6172.1, 9856, 
6172.102, 9858, 
6172.104, 9860, 
6172.106, 9862, 
6172.108, 9863, 
6172.11, 9865, 
6172.112, 9867, 
6172.114, 9868, 
6172.116, 9869, 
6172.118, 9870, 
6172.12, 9871, 
6172.122, 9872, 
6172.124, 9873, 
6172.126, 9874, 
6172.128, 9874, 
6172.13, 9875, 
6172.132, 9876, 
6172.134, 9876, 
6172.136, 9876, 
6172.138, 9876, 
6172.14, 9877, 
6172.142, 9877, 
6172.144, 9877, 
6172.146, 9876, 
6172.148, 9876, 
6172.15, 9876, 
6172.152, 9876, 
6172.154, 9875, 
6172.156, 9874, 
6172.158, 9874, 
6172.16, 9873, 
6172.162, 9872, 
6172.164, 9871, 
6172.166, 9871, 
6172.168, 9870, 
6172.17, 9869, 
6172.172, 9868, 
6172.174, 9866, 
6172.176, 9865, 
6172.178, 9864, 
6172.18, 9863, 
6172.182, 9861, 
6172.184, 9860, 
6172.186, 9859, 
6172.188, 9857, 
6172.19, 9856, 
6172.192, 9854, 
6172.194, 9853, 
6172.196, 9851, 
6172.198, 9850, 
6172.2, 9849, 
6172.202, 9847, 
6172.204, 9846, 
6172.206, 9845, 
6172.208, 9845, 
6172.21, 9844, 
6172.212, 9843, 
6172.214, 9843, 
6172.216, 9843, 
6172.218, 9843, 
6172.22, 9843, 
6172.222, 9843, 
6172.224, 9843, 
6172.226, 9843, 
6172.228, 9843, 
6172.23, 9843, 
6172.232, 9844, 
6172.234, 9844, 
6172.236, 9845, 
6172.238, 9846, 
6172.24, 9848, 
6172.242, 9849, 
6172.244, 9850, 
6172.246, 9852, 
6172.248, 9853, 
6172.25, 9854, 
6172.252, 9856, 
6172.254, 9857, 
6172.256, 9858, 
6172.258, 9859, 
6172.26, 9861, 
6172.262, 9862, 
6172.264, 9863, 
6172.266, 9864, 
6172.268, 9866, 
6172.27, 9867, 
6172.272, 9868, 
6172.274, 9870, 
6172.276, 9871, 
6172.278, 9872, 
6172.28, 9873, 
6172.282, 9874, 
6172.284, 9875, 
6172.286, 9877, 
6172.288, 9878, 
6172.29, 9879, 
6172.292, 9880, 
6172.294, 9880, 
6172.296, 9881, 
6172.298, 9882, 
6172.3, 9883, 
6172.302, 9884, 
6172.304, 9885, 
6172.306, 9885, 
6172.308, 9886, 
6172.31, 9886, 
6172.312, 9887, 
6172.314, 9887, 
6172.316, 9887, 
6172.318, 9888, 
6172.32, 9888, 
6172.322, 9889, 
6172.324, 9889, 
6172.326, 9889, 
6172.328, 9889, 
6172.33, 9889, 
6172.332, 9889, 
6172.334, 9889, 
6172.336, 9889, 
6172.338, 9889, 
6172.34, 9890, 
6172.342, 9890, 
6172.344, 9890, 
6172.346, 9890, 
6172.348, 9890, 
6172.35, 9890, 
6172.352, 9889, 
6172.354, 9889, 
6172.356, 9889, 
6172.358, 9888, 
6172.36, 9887, 
6172.362, 9887, 
6172.364, 9887, 
6172.366, 9886, 
6172.368, 9886, 
6172.37, 9885, 
6172.372, 9884, 
6172.374, 9883, 
6172.376, 9882, 
6172.378, 9881, 
6172.38, 9880, 
6172.382, 9879, 
6172.384, 9878, 
6172.386, 9876, 
6172.388, 9875, 
6172.39, 9874, 
6172.392, 9873, 
6172.394, 9872, 
6172.396, 9870, 
6172.398, 9869, 
6172.4, 9868, 
6172.402, 9866, 
6172.404, 9865, 
6172.406, 9864, 
6172.408, 9862, 
6172.41, 9861, 
6172.412, 9859, 
6172.414, 9858, 
6172.416, 9856, 
6172.418, 9855, 
6172.42, 9853, 
6172.422, 9852, 
6172.424, 9850, 
6172.426, 9849, 
6172.428, 9848, 
6172.43, 9846, 
6172.432, 9845, 
6172.434, 9843, 
6172.436, 9842, 
6172.438, 9840, 
6172.44, 9839, 
6172.442, 9838, 
6172.444, 9837, 
6172.446, 9835, 
6172.448, 9833, 
6172.45, 9832, 
6172.452, 9831, 
6172.454, 9830, 
6172.456, 9828, 
6172.458, 9827, 
6172.46, 9827, 
6172.462, 9826, 
6172.464, 9825, 
6172.466, 9825, 
6172.468, 9824, 
6172.47, 9824, 
6172.472, 9823, 
6172.474, 9823, 
6172.476, 9823, 
6172.478, 9823, 
6172.48, 9823, 
6172.482, 9824, 
6172.484, 9824, 
6172.486, 9824, 
6172.488, 9825, 
6172.49, 9826, 
6172.492, 9826, 
6172.494, 9826, 
6172.496, 9827, 
6172.498, 9828, 
6172.5, 9829, 
6172.502, 9830, 
6172.504, 9830, 
6172.506, 9831, 
6172.508, 9832, 
6172.51, 9833, 
6172.512, 9834, 
6172.514, 9836, 
6172.516, 9837, 
6172.518, 9838, 
6172.52, 9839, 
6172.522, 9840, 
6172.524, 9841, 
6172.526, 9841, 
6172.528, 9842, 
6172.53, 9844, 
6172.532, 9845, 
6172.534, 9845, 
6172.536, 9846, 
6172.538, 9847, 
6172.54, 9848, 
6172.542, 9849, 
6172.544, 9850, 
6172.546, 9850, 
6172.548, 9851, 
6172.55, 9851, 
6172.552, 9852, 
6172.554, 9853, 
6172.556, 9853, 
6172.558, 9853, 
6172.56, 9854, 
6172.562, 9854, 
6172.564, 9854, 
6172.566, 9855, 
6172.568, 9856, 
6172.57, 9856, 
6172.572, 9856, 
6172.574, 9857, 
6172.576, 9857, 
6172.578, 9858, 
6172.58, 9859, 
6172.582, 9859, 
6172.584, 9859, 
6172.586, 9860, 
6172.588, 9860, 
6172.59, 9860, 
6172.592, 9860, 
6172.594, 9861, 
6172.596, 9861, 
6172.598, 9861, 
6172.6, 9861, 
6172.602, 9861, 
6172.604, 9862, 
6172.606, 9862, 
6172.608, 9861, 
6172.61, 9861, 
6172.612, 9861, 
6172.614, 9861, 
6172.616, 9861, 
6172.618, 9861, 
6172.62, 9861, 
6172.622, 9861, 
6172.624, 9860, 
6172.626, 9859, 
6172.628, 9859, 
6172.63, 9858, 
6172.632, 9857, 
6172.634, 9855, 
6172.636, 9854, 
6172.638, 9853, 
6172.64, 9851, 
6172.642, 9849, 
6172.644, 9847, 
6172.646, 9845, 
6172.648, 9843, 
6172.65, 9840, 
6172.652, 9836, 
6172.654, 9834, 
6172.656, 9831, 
6172.658, 9827, 
6172.66, 9823, 
6172.662, 9820, 
6172.664, 9816, 
6172.666, 9812, 
6172.668, 9808, 
6172.67, 9803, 
6172.672, 9799, 
6172.674, 9794, 
6172.676, 9790, 
6172.678, 9785, 
6172.68, 9781, 
6172.682, 9776, 
6172.684, 9771, 
6172.686, 9766, 
6172.688, 9761, 
6172.69, 9756, 
6172.692, 9751, 
6172.694, 9746, 
6172.696, 9741, 
6172.698, 9737, 
6172.7, 9732, 
6172.702, 9728, 
6172.704, 9725, 
6172.706, 9722, 
6172.708, 9718, 
6172.71, 9715, 
6172.712, 9713, 
6172.714, 9711, 
6172.716, 9709, 
6172.718, 9708, 
6172.72, 9706, 
6172.722, 9706, 
6172.724, 9706, 
6172.726, 9706, 
6172.728, 9706, 
6172.73, 9707, 
6172.732, 9708, 
6172.734, 9709, 
6172.736, 9711, 
6172.738, 9713, 
6172.74, 9715, 
6172.742, 9717, 
6172.744, 9720, 
6172.746, 9723, 
6172.748, 9726, 
6172.75, 9730, 
6172.752, 9734, 
6172.754, 9737, 
6172.756, 9741, 
6172.758, 9746, 
6172.76, 9750, 
6172.762, 9754, 
6172.764, 9759, 
6172.766, 9763, 
6172.768, 9768, 
6172.77, 9772, 
6172.772, 9777, 
6172.774, 9782, 
6172.776, 9786, 
6172.778, 9790, 
6172.78, 9794, 
6172.782, 9798, 
6172.784, 9801, 
6172.786, 9805, 
6172.788, 9809, 
6172.79, 9812, 
6172.792, 9815, 
6172.794, 9818, 
6172.796, 9822, 
6172.798, 9825, 
6172.8, 9828, 
6172.802, 9831, 
6172.804, 9834, 
6172.806, 9837, 
6172.808, 9840, 
6172.81, 9843, 
6172.812, 9845, 
6172.814, 9848, 
6172.816, 9851, 
6172.818, 9853, 
6172.82, 9856, 
6172.822, 9858, 
6172.824, 9860, 
6172.826, 9862, 
6172.828, 9863, 
6172.83, 9865, 
6172.832, 9867, 
6172.834, 9868, 
6172.836, 9869, 
6172.838, 9871, 
6172.84, 9872, 
6172.842, 9873, 
6172.844, 9873, 
6172.846, 9874, 
6172.848, 9874, 
6172.85, 9875, 
6172.852, 9876, 
6172.854, 9876, 
6172.856, 9876, 
6172.858, 9876, 
6172.86, 9877, 
6172.862, 9878, 
6172.864, 9879, 
6172.866, 9879, 
6172.868, 9879, 
6172.87, 9880, 
6172.872, 9880, 
6172.874, 9881, 
6172.876, 9882, 
6172.878, 9883, 
6172.88, 9884, 
6172.882, 9885, 
6172.884, 9886, 
6172.886, 9887, 
6172.888, 9887, 
6172.89, 9888, 
6172.892, 9888, 
6172.894, 9889, 
6172.896, 9889, 
6172.898, 9890, 
6172.9, 9890, 
6172.902, 9891, 
6172.904, 9890, 
6172.906, 9890, 
6172.908, 9890, 
6172.91, 9890, 
6172.912, 9889, 
6172.914, 9889, 
6172.916, 9889, 
6172.918, 9888, 
6172.92, 9888, 
6172.922, 9887, 
6172.924, 9887, 
6172.926, 9886, 
6172.928, 9885, 
6172.93, 9885, 
6172.932, 9885, 
6172.934, 9885, 
6172.936, 9884, 
6172.938, 9884, 
6172.94, 9883, 
6172.942, 9883, 
6172.944, 9882, 
6172.946, 9882, 
6172.948, 9882, 
6172.95, 9881, 
6172.952, 9881, 
6172.954, 9880, 
6172.956, 9879, 
6172.958, 9879, 
6172.96, 9879, 
6172.962, 9878, 
6172.964, 9877, 
6172.966, 9875, 
6172.968, 9874, 
6172.97, 9873, 
6172.972, 9872, 
6172.974, 9871, 
6172.976, 9869, 
6172.978, 9868, 
6172.98, 9867, 
6172.982, 9865, 
6172.984, 9863, 
6172.986, 9862, 
6172.988, 9860, 
6172.99, 9859, 
6172.992, 9857, 
6172.994, 9855, 
6172.996, 9854, 
6172.998, 9851, 
6173.0, 9850, 
6173.002, 9850, 
6173.004, 9848, 
6173.006, 9847, 
6173.008, 9846, 
