Wavelength (Angstroms), Normalized intensity, Element
5887.52, 9583, 
5887.522, 9587, 
5887.524, 9592, 
5887.526, 9597, 
5887.528, 9600, 
5887.53, 9604, 
5887.532, 9608, 
5887.534, 9612, 
5887.536, 9615, 
5887.538, 9618, 
5887.54, 9621, 
5887.542, 9625, 
5887.544, 9627, 
5887.546, 9630, 
5887.548, 9633, 
5887.55, 9635, 
5887.552, 9638, 
5887.554, 9640, 
5887.556, 9643, 
5887.558, 9645, 
5887.56, 9646, 
5887.562, 9648, 
5887.564, 9649, 
5887.566, 9651, 
5887.568, 9652, 
5887.57, 9653, 
5887.572, 9654, 
5887.574, 9654, 
5887.576, 9655, 
5887.578, 9654, 
5887.58, 9653, 
5887.582, 9652, 
5887.584, 9650, 
5887.586, 9648, 
5887.588, 9645, 
5887.59, 9641, 
5887.592, 9637, 
5887.594, 9633, 
5887.596, 9627, 
5887.598, 9621, 
5887.6, 9615, 
5887.602, 9608, 
5887.604, 9600, 
5887.606, 9591, 
5887.608, 9582, 
5887.61, 9572, 
5887.612, 9563, 
5887.614, 9552, 
5887.616, 9540, 
5887.618, 9528, 
5887.62, 9516, 
5887.622, 9504, 
5887.624, 9493, 
5887.626, 9482, 
5887.628, 9471, 
5887.63, 9459, 
5887.632, 9447, 
5887.634, 9438, 
5887.636, 9431, 
5887.638, 9426, 
5887.64, 9424, 
5887.642, 9424, 
5887.644, 9426, 
5887.646, 9432, 
5887.648, 9439, 
5887.65, 9450, 
5887.652, 9460, 
5887.654, 9469, 
5887.656, 9480, 
5887.658, 9488, 
5887.66, 9497, 
5887.662, 9507, 
5887.664, 9517, 
5887.666, 9526, 
5887.668, 9534, 
5887.67, 9543, 
5887.672, 9551, 
5887.674, 9558, 
5887.676, 9565, 
5887.678, 9572, 
5887.68, 9578, 
5887.682, 9584, 
5887.684, 9590, 
5887.686, 9596, 
5887.688, 9601, 
5887.69, 9605, 
5887.692, 9609, 
5887.694, 9613, 
5887.696, 9617, 
5887.698, 9620, 
5887.7, 9623, 
5887.702, 9626, 
5887.704, 9629, 
5887.706, 9632, 
5887.708, 9635, 
5887.71, 9636, 
5887.712, 9638, 
5887.714, 9640, 
5887.716, 9642, 
5887.718, 9644, 
5887.72, 9645, 
5887.722, 9646, 
5887.724, 9647, 
5887.726, 9648, 
5887.728, 9649, 
5887.73, 9650, 
5887.732, 9651, 
5887.734, 9651, 
5887.736, 9652, 
5887.738, 9652, 
5887.74, 9652, 
5887.742, 9652, 
5887.744, 9652, 
5887.746, 9651, 
5887.748, 9651, 
5887.75, 9650, 
5887.752, 9649, 
5887.754, 9648, 
5887.756, 9646, 
5887.758, 9645, 
5887.76, 9643, 
5887.762, 9642, 
5887.764, 9641, 
5887.766, 9639, 
5887.768, 9638, 
5887.77, 9636, 
5887.772, 9634, 
5887.774, 9633, 
5887.776, 9631, 
5887.778, 9630, 
5887.78, 9628, 
5887.782, 9627, 
5887.784, 9625, 
5887.786, 9623, 
5887.788, 9622, 
5887.79, 9620, 
5887.792, 9619, 
5887.794, 9616, 
5887.796, 9614, 
5887.798, 9611, 
5887.8, 9609, 
5887.802, 9607, 
5887.804, 9604, 
5887.806, 9602, 
5887.808, 9599, 
5887.81, 9597, 
5887.812, 9594, 
5887.814, 9592, 
5887.816, 9590, 
5887.818, 9587, 
5887.82, 9585, 
5887.822, 9583, 
5887.824, 9582, 
5887.826, 9580, 
5887.828, 9579, 
5887.83, 9578, 
5887.832, 9577, 
5887.834, 9577, 
5887.836, 9577, 
5887.838, 9577, 
5887.84, 9577, 
5887.842, 9577, 
5887.844, 9578, 
5887.846, 9579, 
5887.848, 9580, 
5887.85, 9580, 
5887.852, 9581, 
5887.854, 9583, 
5887.856, 9584, 
5887.858, 9586, 
5887.86, 9587, 
5887.862, 9589, 
5887.864, 9590, 
5887.866, 9591, 
5887.868, 9593, 
5887.87, 9594, 
5887.872, 9595, 
5887.874, 9597, 
5887.876, 9598, 
5887.878, 9601, 
5887.88, 9602, 
5887.882, 9603, 
5887.884, 9604, 
5887.886, 9605, 
5887.888, 9605, 
5887.89, 9606, 
5887.892, 9607, 
5887.894, 9608, 
5887.896, 9608, 
5887.898, 9609, 
5887.9, 9609, 
5887.902, 9609, 
5887.904, 9609, 
5887.906, 9609, 
5887.908, 9607, 
5887.91, 9607, 
5887.912, 9607, 
5887.914, 9607, 
5887.916, 9606, 
5887.918, 9605, 
5887.92, 9604, 
5887.922, 9603, 
5887.924, 9601, 
5887.926, 9600, 
5887.928, 9598, 
5887.93, 9596, 
5887.932, 9595, 
5887.934, 9593, 
5887.936, 9591, 
5887.938, 9589, 
5887.94, 9586, 
5887.942, 9584, 
5887.944, 9582, 
5887.946, 9579, 
5887.948, 9577, 
5887.95, 9575, 
5887.952, 9572, 
5887.954, 9569, 
5887.956, 9567, 
5887.958, 9565, 
5887.96, 9562, 
5887.962, 9559, 
5887.964, 9557, 
5887.966, 9554, 
5887.968, 9552, 
5887.97, 9549, 
5887.972, 9547, 
5887.974, 9544, 
5887.976, 9542, 
5887.978, 9539, 
5887.98, 9537, 
5887.982, 9535, 
5887.984, 9532, 
5887.986, 9530, 
5887.988, 9528, 
5887.99, 9526, 
5887.992, 9524, 
5887.994, 9523, 
5887.996, 9521, 
5887.998, 9520, 
5888.0, 9519, 
5888.002, 9518, 
5888.004, 9518, 
5888.006, 9519, 
5888.008, 9519, 
5888.01, 9519, 
5888.012, 9520, 
5888.014, 9520, 
5888.016, 9521, 
5888.018, 9522, 
5888.02, 9523, 
5888.022, 9524, 
5888.024, 9525, 
5888.026, 9527, 
5888.028, 9529, 
5888.03, 9531, 
5888.032, 9533, 
5888.034, 9534, 
5888.036, 9535, 
5888.038, 9537, 
5888.04, 9538, 
5888.042, 9540, 
5888.044, 9542, 
5888.046, 9543, 
5888.048, 9544, 
5888.05, 9545, 
5888.052, 9546, 
5888.054, 9547, 
5888.056, 9548, 
5888.058, 9548, 
5888.06, 9549, 
5888.062, 9549, 
5888.064, 9550, 
5888.066, 9550, 
5888.068, 9550, 
5888.07, 9550, 
5888.072, 9550, 
5888.074, 9550, 
5888.076, 9549, 
5888.078, 9548, 
5888.08, 9548, 
5888.082, 9547, 
5888.084, 9547, 
5888.086, 9546, 
5888.088, 9545, 
5888.09, 9544, 
5888.092, 9543, 
5888.094, 9542, 
5888.096, 9541, 
5888.098, 9539, 
5888.1, 9537, 
5888.102, 9536, 
5888.104, 9535, 
5888.106, 9533, 
5888.108, 9532, 
5888.11, 9531, 
5888.112, 9529, 
5888.114, 9528, 
5888.116, 9526, 
5888.118, 9525, 
5888.12, 9524, 
5888.122, 9523, 
5888.124, 9522, 
5888.126, 9521, 
5888.128, 9520, 
5888.13, 9519, 
5888.132, 9518, 
5888.134, 9517, 
5888.136, 9517, 
5888.138, 9517, 
5888.14, 9516, 
5888.142, 9515, 
5888.144, 9515, 
5888.146, 9514, 
5888.148, 9514, 
5888.15, 9514, 
5888.152, 9513, 
5888.154, 9513, 
5888.156, 9513, 
5888.158, 9513, 
5888.16, 9513, 
5888.162, 9512, 
5888.164, 9512, 
5888.166, 9512, 
5888.168, 9512, 
5888.17, 9512, 
5888.172, 9513, 
5888.174, 9512, 
5888.176, 9512, 
5888.178, 9512, 
5888.18, 9512, 
5888.182, 9512, 
5888.184, 9512, 
5888.186, 9512, 
5888.188, 9512, 
5888.19, 9512, 
5888.192, 9512, 
5888.194, 9512, 
5888.196, 9512, 
5888.198, 9513, 
5888.2, 9512, 
5888.202, 9512, 
5888.204, 9512, 
5888.206, 9512, 
5888.208, 9512, 
5888.21, 9513, 
5888.212, 9512, 
5888.214, 9511, 
5888.216, 9511, 
5888.218, 9510, 
5888.22, 9510, 
5888.222, 9509, 
5888.224, 9508, 
5888.226, 9507, 
5888.228, 9506, 
5888.23, 9505, 
5888.232, 9504, 
5888.234, 9503, 
5888.236, 9502, 
5888.238, 9501, 
5888.24, 9499, 
5888.242, 9498, 
5888.244, 9496, 
5888.246, 9495, 
5888.248, 9494, 
5888.25, 9492, 
5888.252, 9490, 
5888.254, 9488, 
5888.256, 9487, 
5888.258, 9486, 
5888.26, 9484, 
5888.262, 9482, 
5888.264, 9480, 
5888.266, 9478, 
5888.268, 9476, 
5888.27, 9474, 
5888.272, 9473, 
5888.274, 9471, 
5888.276, 9469, 
5888.278, 9467, 
5888.28, 9465, 
5888.282, 9464, 
5888.284, 9462, 
5888.286, 9460, 
5888.288, 9459, 
5888.29, 9458, 
5888.292, 9457, 
5888.294, 9456, 
5888.296, 9455, 
5888.298, 9454, 
5888.3, 9454, 
5888.302, 9453, 
5888.304, 9453, 
5888.306, 9453, 
5888.308, 9453, 
5888.31, 9453, 
5888.312, 9453, 
5888.314, 9453, 
5888.316, 9453, 
5888.318, 9453, 
5888.32, 9454, 
5888.322, 9454, 
5888.324, 9455, 
5888.326, 9455, 
5888.328, 9455, 
5888.33, 9456, 
5888.332, 9457, 
5888.334, 9457, 
5888.336, 9457, 
5888.338, 9458, 
5888.34, 9458, 
5888.342, 9459, 
5888.344, 9459, 
5888.346, 9459, 
5888.348, 9458, 
5888.35, 9458, 
5888.352, 9458, 
5888.354, 9457, 
5888.356, 9456, 
5888.358, 9455, 
5888.36, 9454, 
5888.362, 9452, 
5888.364, 9451, 
5888.366, 9450, 
5888.368, 9448, 
5888.37, 9446, 
5888.372, 9444, 
5888.374, 9442, 
5888.376, 9441, 
5888.378, 9439, 
5888.38, 9437, 
5888.382, 9435, 
5888.384, 9433, 
5888.386, 9432, 
5888.388, 9430, 
5888.39, 9428, 
5888.392, 9427, 
5888.394, 9425, 
5888.396, 9424, 
5888.398, 9422, 
5888.4, 9421, 
5888.402, 9419, 
5888.404, 9418, 
5888.406, 9417, 
5888.408, 9416, 
5888.41, 9415, 
5888.412, 9415, 
5888.414, 9415, 
5888.416, 9414, 
5888.418, 9414, 
5888.42, 9413, 
5888.422, 9413, 
5888.424, 9413, 
5888.426, 9413, 
5888.428, 9414, 
5888.43, 9414, 
5888.432, 9415, 
5888.434, 9415, 
5888.436, 9415, 
5888.438, 9416, 
5888.44, 9417, 
5888.442, 9417, 
5888.444, 9418, 
5888.446, 9419, 
5888.448, 9420, 
5888.45, 9421, 
5888.452, 9422, 
5888.454, 9423, 
5888.456, 9423, 
5888.458, 9424, 
5888.46, 9424, 
5888.462, 9424, 
5888.464, 9424, 
5888.466, 9424, 
5888.468, 9424, 
5888.47, 9423, 
5888.472, 9422, 
5888.474, 9422, 
5888.476, 9421, 
5888.478, 9419, 
5888.48, 9417, 
5888.482, 9416, 
5888.484, 9414, 
5888.486, 9411, 
5888.488, 9408, 
5888.49, 9405, 
5888.492, 9401, 
5888.494, 9397, 
5888.496, 9393, 
5888.498, 9389, 
5888.5, 9384, 
5888.502, 9378, 
5888.504, 9371, 
5888.506, 9365, 
5888.508, 9359, 
5888.51, 9354, 
5888.512, 9347, 
5888.514, 9340, 
5888.516, 9334, 
5888.518, 9327, 
5888.52, 9321, 
5888.522, 9315, 
5888.524, 9308, 
5888.526, 9302, 
5888.528, 9296, 
5888.53, 9290, 
5888.532, 9284, 
5888.534, 9279, 
5888.536, 9273, 
5888.538, 9268, 
5888.54, 9263, 
5888.542, 9258, 
5888.544, 9254, 
5888.546, 9249, 
5888.548, 9245, 
5888.55, 9241, 
5888.552, 9238, 
5888.554, 9235, 
5888.556, 9233, 
5888.558, 9231, 
5888.56, 9229, 
5888.562, 9227, 
5888.564, 9227, 
5888.566, 9227, 
5888.568, 9226, 
5888.57, 9226, 
5888.572, 9227, 
5888.574, 9228, 
5888.576, 9229, 
5888.578, 9231, 
5888.58, 9233, 
5888.582, 9235, 
5888.584, 9238, 
5888.586, 9240, 
5888.588, 9242, 
5888.59, 9244, 
5888.592, 9246, 
5888.594, 9247, 
5888.596, 9249, 
5888.598, 9251, 
5888.6, 9253, 
5888.602, 9254, 
5888.604, 9255, 
5888.606, 9256, 
5888.608, 9257, 
5888.61, 9258, 
5888.612, 9259, 
5888.614, 9260, 
5888.616, 9260, 
5888.618, 9260, 
5888.62, 9261, 
5888.622, 9261, 
5888.624, 9261, 
5888.626, 9260, 
5888.628, 9260, 
5888.63, 9259, 
5888.632, 9258, 
5888.634, 9257, 
5888.636, 9255, 
5888.638, 9253, 
5888.64, 9251, 
5888.642, 9249, 
5888.644, 9246, 
5888.646, 9243, 
5888.648, 9239, 
5888.65, 9236, 
5888.652, 9232, 
5888.654, 9227, 
5888.656, 9223, 
5888.658, 9217, 
5888.66, 9212, 
5888.662, 9206, 
5888.664, 9200, 
5888.666, 9194, 
5888.668, 9188, 
5888.67, 9182, 
5888.672, 9176, 
5888.674, 9171, 
5888.676, 9165, 
5888.678, 9160, 
5888.68, 9156, 
5888.682, 9152, 
5888.684, 9149, 
5888.686, 9147, 
5888.688, 9145, 
5888.69, 9144, 
5888.692, 9144, 
5888.694, 9145, 
5888.696, 9146, 
5888.698, 9149, 
5888.7, 9152, 
5888.702, 9155, 
5888.704, 9159, 
5888.706, 9163, 
5888.708, 9169, 
5888.71, 9174, 
5888.712, 9178, 
5888.714, 9183, 
5888.716, 9188, 
5888.718, 9193, 
5888.72, 9197, 
5888.722, 9200, 
5888.724, 9204, 
5888.726, 9207, 
5888.728, 9210, 
5888.73, 9213, 
5888.732, 9214, 
5888.734, 9216, 
5888.736, 9217, 
5888.738, 9217, 
5888.74, 9218, 
5888.742, 9218, 
5888.744, 9218, 
5888.746, 9218, 
5888.748, 9216, 
5888.75, 9215, 
5888.752, 9213, 
5888.754, 9210, 
5888.756, 9208, 
5888.758, 9204, 
5888.76, 9201, 
5888.762, 9198, 
5888.764, 9193, 
5888.766, 9188, 
5888.768, 9183, 
5888.77, 9178, 
5888.772, 9173, 
5888.774, 9167, 
5888.776, 9162, 
5888.778, 9156, 
5888.78, 9150, 
5888.782, 9143, 
5888.784, 9137, 
5888.786, 9131, 
5888.788, 9124, 
5888.79, 9119, 
5888.792, 9113, 
5888.794, 9108, 
5888.796, 9102, 
5888.798, 9097, 
5888.8, 9093, 
5888.802, 9089, 
5888.804, 9084, 
5888.806, 9081, 
5888.808, 9077, 
5888.81, 9074, 
5888.812, 9072, 
5888.814, 9069, 
5888.816, 9067, 
5888.818, 9065, 
5888.82, 9063, 
5888.822, 9063, 
5888.824, 9061, 
5888.826, 9060, 
5888.828, 9059, 
5888.83, 9059, 
5888.832, 9058, 
5888.834, 9058, 
5888.836, 9058, 
5888.838, 9057, 
5888.84, 9057, 
5888.842, 9056, 
5888.844, 9055, 
5888.846, 9054, 
5888.848, 9053, 
5888.85, 9051, 
5888.852, 9049, 
5888.854, 9048, 
5888.856, 9046, 
5888.858, 9043, 
5888.86, 9041, 
5888.862, 9038, 
5888.864, 9035, 
5888.866, 9031, 
5888.868, 9028, 
5888.87, 9024, 
5888.872, 9020, 
5888.874, 9017, 
5888.876, 9013, 
5888.878, 9009, 
5888.88, 9005, 
5888.882, 9001, 
5888.884, 8997, 
5888.886, 8994, 
5888.888, 8990, 
5888.89, 8986, 
5888.892, 8983, 
5888.894, 8980, 
5888.896, 8976, 
5888.898, 8973, 
5888.9, 8971, 
5888.902, 8968, 
5888.904, 8965, 
5888.906, 8963, 
5888.908, 8961, 
5888.91, 8959, 
5888.912, 8959, 
5888.914, 8958, 
5888.916, 8957, 
5888.918, 8957, 
5888.92, 8957, 
5888.922, 8957, 
5888.924, 8957, 
5888.926, 8958, 
5888.928, 8959, 
5888.93, 8960, 
5888.932, 8961, 
5888.934, 8962, 
5888.936, 8963, 
5888.938, 8965, 
5888.94, 8966, 
5888.942, 8968, 
5888.944, 8969, 
5888.946, 8969, 
5888.948, 8971, 
5888.95, 8971, 
5888.952, 8972, 
5888.954, 8973, 
5888.956, 8974, 
5888.958, 8973, 
5888.96, 8973, 
5888.962, 8974, 
5888.964, 8973, 
5888.966, 8973, 
5888.968, 8973, 
5888.97, 8972, 
5888.972, 8971, 
5888.974, 8970, 
5888.976, 8970, 
5888.978, 8969, 
5888.98, 8968, 
5888.982, 8968, 
5888.984, 8968, 
5888.986, 8967, 
5888.988, 8965, 
5888.99, 8964, 
5888.992, 8963, 
5888.994, 8961, 
5888.996, 8960, 
5888.998, 8959, 
5889.0, 8958, 
5889.002, 8958, 
5889.004, 8957, 
5889.006, 8956, 
5889.008, 8955, 
5889.01, 8952, 
5889.012, 8951, 
5889.014, 8949, 
5889.016, 8947, 
5889.018, 8945, 
5889.02, 8943, 
5889.022, 8940, 
5889.024, 8937, 
5889.026, 8935, 
5889.028, 8931, 
5889.03, 8929, 
5889.032, 8926, 
5889.034, 8923, 
5889.036, 8919, 
5889.038, 8916, 
5889.04, 8913, 
5889.042, 8910, 
5889.044, 8905, 
5889.046, 8901, 
5889.048, 8899, 
5889.05, 8896, 
5889.052, 8892, 
5889.054, 8888, 
5889.056, 8885, 
5889.058, 8882, 
5889.06, 8879, 
5889.062, 8876, 
5889.064, 8871, 
5889.066, 8867, 
5889.068, 8866, 
5889.07, 8863, 
5889.072, 8859, 
5889.074, 8855, 
5889.076, 8853, 
5889.078, 8851, 
5889.08, 8848, 
5889.082, 8846, 
5889.084, 8842, 
5889.086, 8840, 
5889.088, 8838, 
5889.09, 8836, 
5889.092, 8834, 
5889.094, 8830, 
5889.096, 8827, 
5889.098, 8824, 
5889.1, 8823, 
5889.102, 8820, 
5889.104, 8816, 
5889.106, 8813, 
5889.108, 8809, 
5889.11, 8807, 
5889.112, 8804, 
5889.114, 8799, 
5889.116, 8796, 
5889.118, 8793, 
5889.12, 8789, 
5889.122, 8786, 
5889.124, 8782, 
5889.126, 8779, 
5889.128, 8775, 
5889.13, 8772, 
5889.132, 8768, 
5889.134, 8766, 
5889.136, 8762, 
5889.138, 8759, 
5889.14, 8755, 
5889.142, 8751, 
5889.144, 8748, 
5889.146, 8746, 
5889.148, 8742, 
5889.15, 8739, 
5889.152, 8735, 
5889.154, 8732, 
5889.156, 8729, 
5889.158, 8725, 
5889.16, 8721, 
5889.162, 8716, 
5889.164, 8713, 
5889.166, 8708, 
5889.168, 8703, 
5889.17, 8699, 
5889.172, 8696, 
5889.174, 8691, 
5889.176, 8687, 
5889.178, 8683, 
5889.18, 8678, 
5889.182, 8673, 
5889.184, 8669, 
5889.186, 8664, 
5889.188, 8661, 
5889.19, 8655, 
5889.192, 8651, 
5889.194, 8646, 
5889.196, 8642, 
5889.198, 8637, 
5889.2, 8633, 
5889.202, 8628, 
5889.204, 8622, 
5889.206, 8617, 
5889.208, 8613, 
5889.21, 8608, 
5889.212, 8602, 
5889.214, 8598, 
5889.216, 8593, 
5889.218, 8588, 
5889.22, 8582, 
5889.222, 8577, 
5889.224, 8571, 
5889.226, 8564, 
5889.228, 8558, 
5889.23, 8553, 
5889.232, 8548, 
5889.234, 8540, 
5889.236, 8535, 
5889.238, 8529, 
5889.24, 8521, 
5889.242, 8515, 
5889.244, 8508, 
5889.246, 8501, 
5889.248, 8495, 
5889.25, 8489, 
5889.252, 8481, 
5889.254, 8475, 
5889.256, 8469, 
5889.258, 8463, 
5889.26, 8456, 
5889.262, 8450, 
5889.264, 8443, 
5889.266, 8436, 
5889.268, 8429, 
5889.27, 8423, 
5889.272, 8415, 
5889.274, 8409, 
5889.276, 8403, 
5889.278, 8395, 
5889.28, 8389, 
5889.282, 8382, 
5889.284, 8373, 
5889.286, 8366, 
5889.288, 8358, 
5889.29, 8351, 
5889.292, 8344, 
5889.294, 8336, 
5889.296, 8329, 
5889.298, 8323, 
5889.3, 8314, 
5889.302, 8306, 
5889.304, 8299, 
5889.306, 8290, 
5889.308, 8281, 
5889.31, 8273, 
5889.312, 8265, 
5889.314, 8258, 
5889.316, 8248, 
5889.318, 8239, 
5889.32, 8232, 
5889.322, 8222, 
5889.324, 8214, 
5889.326, 8204, 
5889.328, 8195, 
5889.33, 8184, 
5889.332, 8175, 
5889.334, 8166, 
5889.336, 8156, 
5889.338, 8146, 
5889.34, 8135, 
5889.342, 8123, 
5889.344, 8112, 
5889.346, 8103, 
5889.348, 8092, 
5889.35, 8081, 
5889.352, 8071, 
5889.354, 8059, 
5889.356, 8048, 
5889.358, 8037, 
5889.36, 8026, 
5889.362, 8013, 
5889.364, 8002, 
5889.366, 7991, 
5889.368, 7979, 
5889.37, 7966, 
5889.372, 7956, 
5889.374, 7944, 
5889.376, 7933, 
5889.378, 7921, 
5889.38, 7910, 
5889.382, 7898, 
5889.384, 7888, 
5889.386, 7876, 
5889.388, 7864, 
5889.39, 7853, 
5889.392, 7844, 
5889.394, 7832, 
5889.396, 7823, 
5889.398, 7814, 
5889.4, 7804, 
5889.402, 7793, 
5889.404, 7784, 
5889.406, 7774, 
5889.408, 7766, 
5889.41, 7755, 
5889.412, 7747, 
5889.414, 7737, 
5889.416, 7728, 
5889.418, 7717, 
5889.42, 7708, 
5889.422, 7697, 
5889.424, 7688, 
5889.426, 7676, 
5889.428, 7666, 
5889.43, 7655, 
5889.432, 7644, 
5889.434, 7632, 
5889.436, 7620, 
5889.438, 7607, 
5889.44, 7596, 
5889.442, 7584, 
5889.444, 7572, 
5889.446, 7560, 
5889.448, 7546, 
5889.45, 7534, 
5889.452, 7522, 
5889.454, 7509, 
5889.456, 7497, 
5889.458, 7484, 
5889.46, 7471, 
5889.462, 7457, 
5889.464, 7444, 
5889.466, 7431, 
5889.468, 7418, 
5889.47, 7403, 
5889.472, 7391, 
5889.474, 7377, 
5889.476, 7361, 
5889.478, 7349, 
5889.48, 7333, 
5889.482, 7318, 
5889.484, 7303, 
5889.486, 7288, 
5889.488, 7272, 
5889.49, 7257, 
5889.492, 7241, 
5889.494, 7226, 
5889.496, 7209, 
5889.498, 7194, 
5889.5, 7177, 
5889.502, 7160, 
5889.504, 7144, 
5889.506, 7126, 
5889.508, 7110, 
5889.51, 7093, 
5889.512, 7075, 
5889.514, 7057, 
5889.516, 7042, 
5889.518, 7025, 
5889.52, 7006, 
5889.522, 6989, 
5889.524, 6971, 
5889.526, 6954, 
5889.528, 6936, 
5889.53, 6919, 
5889.532, 6900, 
5889.534, 6883, 
5889.536, 6862, 
5889.538, 6843, 
5889.54, 6826, 
5889.542, 6806, 
5889.544, 6787, 
5889.546, 6768, 
5889.548, 6748, 
5889.55, 6728, 
5889.552, 6708, 
5889.554, 6688, 
5889.556, 6667, 
5889.558, 6646, 
5889.56, 6625, 
5889.562, 6604, 
5889.564, 6583, 
5889.566, 6561, 
5889.568, 6540, 
5889.57, 6518, 
5889.572, 6496, 
5889.574, 6471, 
5889.576, 6448, 
5889.578, 6425, 
5889.58, 6402, 
5889.582, 6378, 
5889.584, 6353, 
5889.586, 6327, 
5889.588, 6302, 
5889.59, 6277, 
5889.592, 6249, 
5889.594, 6220, 
5889.596, 6191, 
5889.598, 6162, 
5889.6, 6131, 
5889.602, 6099, 
5889.604, 6067, 
5889.606, 6032, 
5889.608, 6000, 
5889.61, 5967, 
5889.612, 5932, 
5889.614, 5900, 
5889.616, 5867, 
5889.618, 5838, 
5889.62, 5812, 
5889.622, 5788, 
5889.624, 5767, 
5889.626, 5749, 
5889.628, 5730, 
5889.63, 5712, 
5889.632, 5696, 
5889.634, 5679, 
5889.636, 5663, 
5889.638, 5648, 
5889.64, 5632, 
5889.642, 5617, 
5889.644, 5602, 
5889.646, 5586, 
5889.648, 5571, 
5889.65, 5555, 
5889.652, 5539, 
5889.654, 5524, 
5889.656, 5507, 
5889.658, 5491, 
5889.66, 5474, 
5889.662, 5456, 
5889.664, 5436, 
5889.666, 5418, 
5889.668, 5398, 
5889.67, 5379, 
5889.672, 5356, 
5889.674, 5334, 
5889.676, 5314, 
5889.678, 5290, 
5889.68, 5268, 
5889.682, 5246, 
5889.684, 5224, 
5889.686, 5200, 
5889.688, 5178, 
5889.69, 5155, 
5889.692, 5132, 
5889.694, 5107, 
5889.696, 5085, 
5889.698, 5061, 
5889.7, 5038, 
5889.702, 5013, 
5889.704, 4990, 
5889.706, 4966, 
5889.708, 4941, 
5889.71, 4918, 
5889.712, 4892, 
5889.714, 4867, 
5889.716, 4842, 
5889.718, 4817, 
5889.72, 4792, 
5889.722, 4767, 
5889.724, 4741, 
5889.726, 4716, 
5889.728, 4691, 
5889.73, 4666, 
5889.732, 4641, 
5889.734, 4616, 
5889.736, 4592, 
5889.738, 4568, 
5889.74, 4544, 
5889.742, 4520, 
5889.744, 4497, 
5889.746, 4473, 
5889.748, 4449, 
5889.75, 4424, 
5889.752, 4398, 
5889.754, 4372, 
5889.756, 4346, 
5889.758, 4320, 
5889.76, 4294, 
5889.762, 4268, 
5889.764, 4242, 
5889.766, 4217, 
5889.768, 4192, 
5889.77, 4165, 
5889.772, 4139, 
5889.774, 4113, 
5889.776, 4086, 
5889.778, 4061, 
5889.78, 4034, 
5889.782, 4007, 
5889.784, 3979, 
5889.786, 3950, 
5889.788, 3920, 
5889.79, 3889, 
5889.792, 3856, 
5889.794, 3824, 
5889.796, 3792, 
5889.798, 3759, 
5889.8, 3725, 
5889.802, 3692, 
5889.804, 3656, 
5889.806, 3621, 
5889.808, 3584, 
5889.81, 3547, 
5889.812, 3508, 
5889.814, 3468, 
5889.816, 3427, 
5889.818, 3384, 
5889.82, 3338, 
5889.822, 3290, 
5889.824, 3241, 
5889.826, 3188, 
5889.828, 3133, 
5889.83, 3075, 
5889.832, 3014, 
5889.834, 2951, 
5889.836, 2886, 
5889.838, 2818, 
5889.84, 2749, 
5889.842, 2678, 
5889.844, 2604, 
5889.846, 2531, 
5889.848, 2458, 
5889.85, 2384, 
5889.852, 2306, 
5889.854, 2229, 
5889.856, 2149, 
5889.858, 2068, 
5889.86, 1988, 
5889.862, 1908, 
5889.864, 1827, 
5889.866, 1748, 
5889.868, 1673, 
5889.87, 1597, 
5889.872, 1525, 
5889.874, 1455, 
5889.876, 1386, 
5889.878, 1319, 
5889.88, 1255, 
5889.882, 1194, 
5889.884, 1138, 
5889.886, 1082, 
5889.888, 1032, 
5889.89, 983, 
5889.892, 940, 
5889.894, 902, 
5889.896, 863, 
5889.898, 828, 
5889.9, 793, 
5889.902, 762, 
5889.904, 734, 
5889.906, 709, 
5889.908, 685, 
5889.91, 667, 
5889.912, 648, 
5889.914, 629, 
5889.916, 610, 
5889.918, 593, 
5889.92, 578, 
5889.922, 563, 
5889.924, 550, 
5889.926, 538, 
5889.928, 526, 
5889.93, 515, 
5889.932, 507, 
5889.934, 500, 
5889.936, 493, 
5889.938, 486, 
5889.94, 478, 
5889.942, 473, 
5889.944, 467, 
5889.946, 463, 
5889.948, 458, 
5889.95, 456, Na  D2 
5889.952, 453, 
5889.954, 451, 
5889.956, 450, 
5889.958, 450, 
5889.96, 450, 
5889.962, 450, 
5889.964, 450, 
5889.966, 451, 
5889.968, 454, 
5889.97, 456, 
5889.972, 459, 
5889.974, 462, 
5889.976, 468, 
5889.978, 472, 
5889.98, 479, 
5889.982, 485, 
5889.984, 492, 
5889.986, 499, 
5889.988, 505, 
5889.99, 511, 
5889.992, 522, 
5889.994, 532, 
5889.996, 544, 
5889.998, 555, 
5890.0, 568, 
5890.002, 582, 
5890.004, 596, 
5890.006, 612, 
5890.008, 631, 
5890.01, 649, 
5890.012, 668, 
5890.014, 690, 
5890.016, 716, 
5890.018, 743, 
5890.02, 775, 
5890.022, 808, 
5890.024, 841, 
5890.026, 879, 
5890.028, 918, 
5890.03, 961, 
5890.032, 1007, 
5890.034, 1057, 
5890.036, 1111, 
5890.038, 1167, 
5890.04, 1228, 
5890.042, 1291, 
5890.044, 1356, 
5890.046, 1424, 
5890.048, 1492, 
5890.05, 1560, 
5890.052, 1633, 
5890.054, 1708, 
5890.056, 1782, 
5890.058, 1860, 
5890.06, 1939, 
5890.062, 2017, 
5890.064, 2096, 
5890.066, 2175, 
5890.068, 2252, 
5890.07, 2328, 
