Wavelength (Angstroms), Normalized intensity, Element
5170.258, 9462, 
5170.26, 9464, 
5170.262, 9465, 
5170.264, 9466, 
5170.266, 9467, 
5170.268, 9469, 
5170.27, 9470, 
5170.272, 9471, 
5170.274, 9473, 
5170.276, 9474, 
5170.278, 9475, 
5170.28, 9476, 
5170.282, 9477, 
5170.284, 9478, 
5170.286, 9478, 
5170.288, 9479, 
5170.29, 9479, 
5170.292, 9480, 
5170.294, 9480, 
5170.296, 9480, 
5170.298, 9480, 
5170.3, 9481, 
5170.302, 9481, 
5170.304, 9481, 
5170.306, 9481, 
5170.308, 9481, 
5170.31, 9481, 
5170.312, 9481, 
5170.314, 9481, 
5170.316, 9480, 
5170.318, 9480, 
5170.32, 9479, 
5170.322, 9478, 
5170.324, 9477, 
5170.326, 9477, 
5170.328, 9476, 
5170.33, 9476, 
5170.332, 9475, 
5170.334, 9474, 
5170.336, 9473, 
5170.338, 9473, 
5170.34, 9472, 
5170.342, 9471, 
5170.344, 9470, 
5170.346, 9469, 
5170.348, 9467, 
5170.35, 9466, 
5170.352, 9464, 
5170.354, 9463, 
5170.356, 9460, 
5170.358, 9458, 
5170.36, 9455, 
5170.362, 9453, 
5170.364, 9450, 
5170.366, 9446, 
5170.368, 9443, 
5170.37, 9439, 
5170.372, 9436, 
5170.374, 9431, 
5170.376, 9427, 
5170.378, 9423, 
5170.38, 9418, 
5170.382, 9413, 
5170.384, 9407, 
5170.386, 9402, 
5170.388, 9397, 
5170.39, 9391, 
5170.392, 9385, 
5170.394, 9378, 
5170.396, 9371, 
5170.398, 9364, 
5170.4, 9356, 
5170.402, 9348, 
5170.404, 9341, 
5170.406, 9333, 
5170.408, 9325, 
5170.41, 9316, 
5170.412, 9308, 
5170.414, 9300, 
5170.416, 9292, 
5170.418, 9284, 
5170.42, 9276, 
5170.422, 9269, 
5170.424, 9262, 
5170.426, 9256, 
5170.428, 9249, 
5170.43, 9243, 
5170.432, 9238, 
5170.434, 9233, 
5170.436, 9229, 
5170.438, 9225, 
5170.44, 9221, 
5170.442, 9218, 
5170.444, 9216, 
5170.446, 9215, 
5170.448, 9213, 
5170.45, 9212, 
5170.452, 9212, 
5170.454, 9212, 
5170.456, 9212, 
5170.458, 9212, 
5170.46, 9212, 
5170.462, 9213, 
5170.464, 9213, 
5170.466, 9214, 
5170.468, 9214, 
5170.47, 9215, 
5170.472, 9215, 
5170.474, 9215, 
5170.476, 9214, 
5170.478, 9213, 
5170.48, 9212, 
5170.482, 9211, 
5170.484, 9209, 
5170.486, 9206, 
5170.488, 9204, 
5170.49, 9201, 
5170.492, 9197, 
5170.494, 9194, 
5170.496, 9190, 
5170.498, 9186, 
5170.5, 9181, 
5170.502, 9176, 
5170.504, 9171, 
5170.506, 9166, 
5170.508, 9161, 
5170.51, 9156, 
5170.512, 9150, 
5170.514, 9144, 
5170.516, 9139, 
5170.518, 9133, 
5170.52, 9127, 
